iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
82,features.1,0,active,-0.055556,0.000000e+00,0.000000e+00,0.1667,0.0556,25
82,features.1,1,active,0.138889,2.512004e-08,8.102117e-03,0.4444,0.7222,25
82,features.1,2,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,3,active,-0.055556,9.145395e-08,4.347385e-04,0.6667,0.5556,25
82,features.1,4,protected,0.138889,9.996325e-08,2.566946e-02,0.7222,1.0000,25
82,features.1,5,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,6,active,-0.111111,2.394200e-07,4.329460e-03,0.8889,0.6667,25
82,features.1,7,active,0.055556,3.617082e-08,3.346616e-03,0.5000,0.6111,25
82,features.1,8,active,-0.027778,8.836767e-07,1.676698e-02,0.9444,0.8889,25
82,features.1,9,active,-0.055556,0.000000e+00,0.000000e+00,0.1111,0.0000,25
82,features.1,10,active,-0.055556,3.900411e-08,3.185591e-04,0.5556,0.4444,25
82,features.1,11,active,0.194444,1.352296e-08,1.493827e-02,0.3889,0.7778,25
82,features.1,12,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,13,active,-0.111111,6.491849e-08,4.594246e-05,0.6111,0.3889,25
82,features.1,14,active,0.055556,0.000000e+00,0.000000e+00,0.0000,0.1111,25
82,features.1,15,active,0.055556,0.000000e+00,0.000000e+00,0.0556,0.1667,25
82,features.1,16,active,0.027778,0.000000e+00,3.023690e-11,0.2222,0.2778,25
82,features.1,17,active,-0.027778,0.000000e+00,1.189444e-11,0.2778,0.2222,25
82,features.1,18,active,0.027778,1.212427e-07,1.522229e-02,0.7778,0.8333,25
82,features.1,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,20,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,21,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,22,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,23,active,0.000000,1.294418e-09,1.447584e-10,0.3333,0.3333,25
82,features.1,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,27,active,-0.027778,1.417207e-06,1.788924e-02,1.0000,0.9444,25
82,features.1,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,29,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,30,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.1,31,pruned_now,-0.166667,1.406878e-07,3.231154e-04,0.8333,0.5000,25
82,features.2,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,1,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,2,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,3,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,4,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,5,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,6,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,7,active,-0.214286,6.999034e-08,5.759086e-05,0.4286,0.0000,49
82,features.2,8,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,11,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,12,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,13,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
82,features.2,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
