iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
17,features.1,0,active,-0.068966,0.000000e+00,0.000000e+00,0.1379,0.0000,25
17,features.1,1,active,0.275862,1.116640e-08,9.334076e-03,0.3103,0.8621,25
17,features.1,2,active,-0.137931,5.897725e-07,2.991774e-03,0.9310,0.6552,25
17,features.1,3,active,-0.051724,6.096556e-08,6.478656e-04,0.5862,0.4828,25
17,features.1,4,protected,0.224138,6.027539e-08,2.559037e-01,0.5517,1.0000,25
17,features.1,5,active,-0.103448,5.005737e-07,3.656436e-03,0.8966,0.6897,25
17,features.1,6,active,0.275862,1.226702e-08,3.658194e-02,0.3793,0.9310,25
17,features.1,7,active,0.224138,1.175304e-08,5.153780e-03,0.3448,0.7931,25
17,features.1,8,active,0.241379,1.779135e-08,2.280515e-02,0.4138,0.8966,25
17,features.1,9,active,-0.068966,0.000000e+00,0.000000e+00,0.1724,0.0345,25
17,features.1,10,active,-0.034483,4.574403e-08,1.552076e-04,0.4828,0.4138,25
17,features.1,11,active,0.155172,8.444727e-08,1.517815e-01,0.6552,0.9655,25
17,features.1,12,active,-0.086207,1.241785e-07,1.592986e-03,0.7241,0.5517,25
17,features.1,13,active,0.000000,1.010762e-08,2.152372e-05,0.2759,0.2759,25
17,features.1,14,active,0.000000,0.000000e+00,0.000000e+00,0.0690,0.0690,25
17,features.1,15,active,0.000000,0.000000e+00,0.000000e+00,0.1034,0.1034,25
17,features.1,16,active,0.103448,0.000000e+00,2.471988e-11,0.0000,0.2069,25
17,features.1,17,active,0.068966,0.000000e+00,1.531950e-11,0.0345,0.1724,25
17,features.1,18,active,0.103448,6.207825e-08,6.797902e-03,0.6207,0.8276,25
17,features.1,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.1,20,active,-0.051724,4.439103e-08,8.794674e-05,0.4483,0.3448,25
17,features.1,21,active,-0.120690,7.874534e-07,3.939488e-03,0.9655,0.7241,25
17,features.1,22,active,-0.137931,3.686674e-07,2.159743e-03,0.8621,0.5862,25
17,features.1,23,active,-0.034483,5.405376e-16,2.615300e-13,0.2069,0.1379,25
17,features.1,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.1,25,active,-0.068966,1.423079e-07,2.989399e-03,0.7586,0.6207,25
17,features.1,26,active,-0.103448,5.476119e-08,3.063546e-05,0.5172,0.3103,25
17,features.1,27,active,-0.034483,3.677363e-07,4.291422e-03,0.8276,0.7586,25
17,features.1,28,active,-0.172414,2.044045e-07,1.566812e-04,0.7931,0.4483,25
17,features.1,29,active,-0.224138,9.511017e-08,5.482899e-06,0.6897,0.2414,25
17,features.1,30,pruned_now,-0.241379,8.222214e-07,8.047281e-04,1.0000,0.5172,25
17,features.1,31,active,0.068966,2.962816e-09,1.000633e-04,0.2414,0.3793,25
17,features.2,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,1,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,2,active,0.028571,8.239984e-08,4.952013e-04,0.6571,0.7143,49
17,features.2,3,active,-0.057143,1.189984e-06,1.065588e-03,0.9714,0.8571,49
17,features.2,4,active,-0.114286,8.716958e-08,3.610421e-04,0.7143,0.4857,49
17,features.2,5,active,0.028571,5.554829e-09,8.463254e-05,0.0286,0.0857,49
17,features.2,6,active,-0.171429,2.439052e-07,3.303819e-04,0.7714,0.4286,49
17,features.2,7,active,-0.157143,1.800774e-08,1.939759e-05,0.3143,0.0000,49
17,features.2,8,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,9,active,-0.128571,1.483728e-08,3.884317e-05,0.2857,0.0286,49
17,features.2,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,11,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,12,active,0.100000,1.967113e-08,4.562727e-04,0.4000,0.6000,49
17,features.2,13,active,-0.128571,3.701459e-07,4.169809e-04,0.8000,0.5429,49
17,features.2,14,active,-0.228571,3.494403e-08,1.107485e-04,0.5714,0.1143,49
17,features.2,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,18,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,19,active,-0.157143,3.776032e-07,3.641431e-04,0.8286,0.5143,49
17,features.2,20,active,-0.042857,8.540711e-07,8.322127e-04,0.9143,0.8286,49
17,features.2,21,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,22,active,0.128571,7.467440e-09,2.559923e-04,0.1143,0.3714,49
17,features.2,23,active,0.300000,9.892005e-09,6.113523e-04,0.2000,0.8000,49
17,features.2,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,27,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,29,active,0.085714,2.235567e-08,4.604689e-04,0.4571,0.6286,49
17,features.2,30,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,31,active,0.085714,2.721649e-08,4.629883e-04,0.4857,0.6571,49
17,features.2,32,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,33,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,34,active,0.028571,7.017907e-07,2.799926e-03,0.8857,0.9429,49
17,features.2,35,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,36,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,37,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,38,active,0.014286,8.990269e-09,1.770532e-04,0.1714,0.2000,49
17,features.2,39,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,40,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,41,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,42,active,-0.214286,1.338522e-07,2.204066e-04,0.7429,0.3143,49
17,features.2,43,active,-0.057143,8.560814e-08,4.210224e-04,0.6857,0.5714,49
17,features.2,44,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,45,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,46,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,47,active,0.085714,6.831973e-09,1.862143e-04,0.0857,0.2571,49
17,features.2,48,active,-0.228571,5.404209e-08,1.564184e-04,0.6286,0.1714,49
17,features.2,49,active,0.071429,1.970388e-09,1.486284e-04,0.0000,0.1429,49
17,features.2,50,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,51,active,-0.100000,9.600603e-07,5.492503e-04,0.9429,0.7429,49
17,features.2,52,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,53,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,54,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
17,features.2,55,active,0.114286,1.062387e-08,3.445449e-04,0.2286,0.4571,49
17,features.2,56,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
