iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
61,features.1,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.1,1,active,7.835898e-03,0.000000e+00,7.835898e-03,0.0000,0.0078,25
61,features.1,2,active,8.305259e-04,0.000000e+00,8.305259e-04,0.0000,0.0008,25
61,features.1,3,active,2.642109e-04,0.000000e+00,2.642109e-04,0.0000,0.0003,25
61,features.1,4,active,1.271359e-01,0.000000e+00,1.271359e-01,0.0000,0.1271,25
61,features.1,5,active,2.469885e-02,0.000000e+00,2.469885e-02,0.0000,0.0247,25
61,features.1,6,active,2.839742e-02,0.000000e+00,2.839742e-02,0.0000,0.0284,25
61,features.1,7,active,2.903307e-02,0.000000e+00,2.903307e-02,0.0000,0.0290,25
61,features.1,8,active,5.119657e-03,0.000000e+00,5.119657e-03,0.0000,0.0051,25
61,features.1,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.1,10,active,4.609570e-05,0.000000e+00,4.609570e-05,0.0000,0.0000,25
61,features.1,11,active,1.323529e-01,0.000000e+00,1.323529e-01,0.0000,0.1324,25
61,features.1,12,active,2.067503e-03,0.000000e+00,2.067503e-03,0.0000,0.0021,25
61,features.1,13,active,2.872906e-05,0.000000e+00,2.872906e-05,0.0000,0.0000,25
61,features.1,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.1,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.1,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.1,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.1,18,active,2.185447e-03,0.000000e+00,2.185447e-03,0.0000,0.0022,25
61,features.1,19,active,3.838335e-04,0.000000e+00,3.838335e-04,0.0000,0.0004,25
61,features.1,20,active,1.147794e-04,0.000000e+00,1.147794e-04,0.0000,0.0001,25
61,features.1,21,active,2.518346e-03,0.000000e+00,2.518346e-03,0.0000,0.0025,25
61,features.1,22,active,1.618080e-03,0.000000e+00,1.618080e-03,0.0000,0.0016,25
61,features.1,23,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.1,24,active,6.340972e-05,0.000000e+00,6.340972e-05,0.0000,0.0001,25
61,features.1,25,active,4.124623e-03,0.000000e+00,4.124623e-03,0.0000,0.0041,25
61,features.1,26,active,3.228132e-05,0.000000e+00,3.228132e-05,0.0000,0.0000,25
61,features.1,27,active,2.384992e-03,0.000000e+00,2.384992e-03,0.0000,0.0024,25
61,features.1,28,active,1.412213e-04,0.000000e+00,1.412213e-04,0.0000,0.0001,25
61,features.1,29,active,5.683003e-06,0.000000e+00,5.683003e-06,0.0000,0.0000,25
61,features.1,30,active,2.331055e-03,0.000000e+00,2.331055e-03,0.0000,0.0023,25
61,features.1,31,active,1.905793e-04,0.000000e+00,1.905793e-04,0.0000,0.0002,25
61,features.2,0,pruned_now,2.589670e-06,0.000000e+00,2.589670e-06,0.0000,0.0000,49
61,features.2,1,pruned_now,2.565092e-06,0.000000e+00,2.565092e-06,0.0000,0.0000,49
61,features.2,2,active,1.062012e-04,0.000000e+00,1.062012e-04,0.0000,0.0001,49
61,features.2,3,active,9.593825e-05,0.000000e+00,9.593825e-05,0.0000,0.0001,49
61,features.2,4,active,1.100461e-04,0.000000e+00,1.100461e-04,0.0000,0.0001,49
61,features.2,5,active,1.584098e-05,0.000000e+00,1.584098e-05,0.0000,0.0000,49
61,features.2,6,active,4.677734e-05,0.000000e+00,4.677734e-05,0.0000,0.0000,49
61,features.2,7,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.2,8,active,2.729835e-05,0.000000e+00,2.729835e-05,0.0000,0.0000,49
61,features.2,9,active,5.133973e-06,0.000000e+00,5.133973e-06,0.0000,0.0000,49
61,features.2,10,active,2.781206e-06,0.000000e+00,2.781206e-06,0.0000,0.0000,49
61,features.2,11,active,6.386844e-06,0.000000e+00,6.386844e-06,0.0000,0.0000,49
61,features.2,12,active,7.837984e-05,0.000000e+00,7.837984e-05,0.0000,0.0001,49
61,features.2,13,active,4.745765e-05,0.000000e+00,4.745765e-05,0.0000,0.0000,49
61,features.2,14,active,1.847192e-05,0.000000e+00,1.847192e-05,0.0000,0.0000,49
61,features.2,15,active,4.524350e-06,0.000000e+00,4.524350e-06,0.0000,0.0000,49
61,features.2,16,active,2.993307e-06,0.000000e+00,2.993307e-06,0.0000,0.0000,49
61,features.2,17,active,8.699861e-06,0.000000e+00,8.699861e-06,0.0000,0.0000,49
61,features.2,18,active,3.667213e-06,0.000000e+00,3.667213e-06,0.0000,0.0000,49
61,features.2,19,active,3.214080e-05,0.000000e+00,3.214080e-05,0.0000,0.0000,49
61,features.2,20,active,1.280208e-04,0.000000e+00,1.280208e-04,0.0000,0.0001,49
61,features.2,21,active,1.412238e-05,0.000000e+00,1.412238e-05,0.0000,0.0000,49
61,features.2,22,active,9.744202e-05,0.000000e+00,9.744202e-05,0.0000,0.0001,49
61,features.2,23,active,2.486494e-04,0.000000e+00,2.486494e-04,0.0000,0.0002,49
61,features.2,24,active,4.425571e-06,0.000000e+00,4.425571e-06,0.0000,0.0000,49
61,features.2,25,active,1.669478e-05,0.000000e+00,1.669478e-05,0.0000,0.0000,49
61,features.2,26,active,1.085530e-05,0.000000e+00,1.085530e-05,0.0000,0.0000,49
61,features.2,27,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
61,features.2,28,active,2.777161e-05,0.000000e+00,2.777161e-05,0.0000,0.0000,49
61,features.2,29,active,1.017519e-04,0.000000e+00,1.017519e-04,0.0000,0.0001,49
61,features.2,30,active,5.566562e-06,0.000000e+00,5.566562e-06,0.0000,0.0000,49
61,features.2,31,active,8.430286e-05,0.000000e+00,8.430286e-05,0.0000,0.0001,49
61,features.2,32,active,1.847535e-05,0.000000e+00,1.847535e-05,0.0000,0.0000,49
61,features.2,33,active,3.521027e-05,0.000000e+00,3.521027e-05,0.0000,0.0000,49
61,features.2,34,active,1.898986e-04,0.000000e+00,1.898986e-04,0.0000,0.0002,49
61,features.2,35,active,2.969391e-05,0.000000e+00,2.969391e-05,0.0000,0.0000,49
61,features.2,36,active,1.024205e-05,0.000000e+00,1.024205e-05,0.0000,0.0000,49
61,features.2,37,active,7.616418e-06,0.000000e+00,7.616418e-06,0.0000,0.0000,49
