iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
19,features.1,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
19,features.1,1,active,7.839383e-03,0.000000e+00,7.839383e-03,0.0000,0.0078,25
19,features.1,2,active,1.645502e-03,0.000000e+00,1.645502e-03,0.0000,0.0016,25
19,features.1,3,active,4.056774e-04,0.000000e+00,4.056774e-04,0.0000,0.0004,25
19,features.1,4,active,2.346058e-01,0.000000e+00,2.346058e-01,0.0000,0.2346,25
19,features.1,5,active,2.829156e-02,0.000000e+00,2.829156e-02,0.0000,0.0283,25
19,features.1,6,active,5.471693e-02,0.000000e+00,5.471693e-02,0.0000,0.0547,25
19,features.1,7,active,4.565733e-02,0.000000e+00,4.565733e-02,0.0000,0.0457,25
19,features.1,8,active,1.266906e-02,0.000000e+00,1.266906e-02,0.0000,0.0127,25
19,features.1,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
19,features.1,10,active,1.163430e-04,0.000000e+00,1.163430e-04,0.0000,0.0001,25
19,features.1,11,active,1.863411e-01,0.000000e+00,1.863411e-01,0.0000,0.1863,25
19,features.1,12,active,2.310919e-03,0.000000e+00,2.310919e-03,0.0000,0.0023,25
19,features.1,13,active,4.934123e-05,0.000000e+00,4.934123e-05,0.0000,0.0000,25
19,features.1,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
19,features.1,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
19,features.1,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
19,features.1,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
19,features.1,18,active,3.755240e-03,0.000000e+00,3.755240e-03,0.0000,0.0038,25
19,features.1,19,active,5.563713e-04,0.000000e+00,5.563713e-04,0.0000,0.0006,25
19,features.1,20,active,1.458742e-04,0.000000e+00,1.458742e-04,0.0000,0.0001,25
19,features.1,21,active,2.813187e-03,0.000000e+00,2.813187e-03,0.0000,0.0028,25
19,features.1,22,active,2.368632e-03,0.000000e+00,2.368632e-03,0.0000,0.0024,25
19,features.1,23,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
19,features.1,24,active,8.981705e-05,0.000000e+00,8.981705e-05,0.0000,0.0001,25
19,features.1,25,active,7.276880e-03,0.000000e+00,7.276880e-03,0.0000,0.0073,25
19,features.1,26,active,9.217810e-05,0.000000e+00,9.217810e-05,0.0000,0.0001,25
19,features.1,27,active,3.687551e-03,0.000000e+00,3.687551e-03,0.0000,0.0037,25
19,features.1,28,active,1.543104e-04,0.000000e+00,1.543104e-04,0.0000,0.0002,25
19,features.1,29,active,8.123392e-06,0.000000e+00,8.123392e-06,0.0000,0.0000,25
19,features.1,30,active,2.859945e-03,0.000000e+00,2.859945e-03,0.0000,0.0029,25
19,features.1,31,active,2.823047e-04,0.000000e+00,2.823047e-04,0.0000,0.0003,25
19,features.2,0,active,5.078069e-06,0.000000e+00,5.078069e-06,0.0000,0.0000,49
19,features.2,1,active,4.083035e-06,0.000000e+00,4.083035e-06,0.0000,0.0000,49
19,features.2,2,active,1.241137e-04,0.000000e+00,1.241137e-04,0.0000,0.0001,49
19,features.2,3,active,1.169259e-04,0.000000e+00,1.169259e-04,0.0000,0.0001,49
19,features.2,4,active,7.598253e-05,0.000000e+00,7.598253e-05,0.0000,0.0001,49
19,features.2,5,active,2.237908e-05,0.000000e+00,2.237908e-05,0.0000,0.0000,49
19,features.2,6,active,6.297744e-05,0.000000e+00,6.297744e-05,0.0000,0.0001,49
19,features.2,7,active,5.059755e-06,0.000000e+00,5.059755e-06,0.0000,0.0000,49
19,features.2,8,active,2.889465e-05,0.000000e+00,2.889465e-05,0.0000,0.0000,49
19,features.2,9,active,1.542186e-05,0.000000e+00,1.542186e-05,0.0000,0.0000,49
19,features.2,10,active,4.028441e-06,0.000000e+00,4.028441e-06,0.0000,0.0000,49
