iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
27,features.1,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
27,features.1,1,active,6.480522e-03,0.000000e+00,6.480522e-03,0.0000,0.0065,25
27,features.1,2,active,1.138846e-03,0.000000e+00,1.138846e-03,0.0000,0.0011,25
27,features.1,3,active,2.738296e-04,0.000000e+00,2.738296e-04,0.0000,0.0003,25
27,features.1,4,active,1.672970e-01,0.000000e+00,1.672970e-01,0.0000,0.1673,25
27,features.1,5,active,3.243111e-02,0.000000e+00,3.243111e-02,0.0000,0.0324,25
27,features.1,6,active,3.154178e-02,0.000000e+00,3.154178e-02,0.0000,0.0315,25
27,features.1,7,active,4.139994e-02,0.000000e+00,4.139994e-02,0.0000,0.0414,25
27,features.1,8,active,8.299396e-03,0.000000e+00,8.299396e-03,0.0000,0.0083,25
27,features.1,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
27,features.1,10,active,8.584440e-05,0.000000e+00,8.584440e-05,0.0000,0.0001,25
27,features.1,11,active,1.334612e-01,0.000000e+00,1.334612e-01,0.0000,0.1335,25
27,features.1,12,active,2.260230e-03,0.000000e+00,2.260230e-03,0.0000,0.0023,25
27,features.1,13,active,3.679973e-05,0.000000e+00,3.679973e-05,0.0000,0.0000,25
27,features.1,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
27,features.1,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
27,features.1,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
27,features.1,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
27,features.1,18,active,3.948760e-03,0.000000e+00,3.948760e-03,0.0000,0.0039,25
27,features.1,19,active,4.228716e-04,0.000000e+00,4.228716e-04,0.0000,0.0004,25
27,features.1,20,active,1.202551e-04,0.000000e+00,1.202551e-04,0.0000,0.0001,25
27,features.1,21,active,3.063616e-03,0.000000e+00,3.063616e-03,0.0000,0.0031,25
27,features.1,22,active,2.246182e-03,0.000000e+00,2.246182e-03,0.0000,0.0022,25
27,features.1,23,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
27,features.1,24,active,7.753267e-05,0.000000e+00,7.753267e-05,0.0000,0.0001,25
27,features.1,25,active,7.030821e-03,0.000000e+00,7.030821e-03,0.0000,0.0070,25
27,features.1,26,active,7.221100e-05,0.000000e+00,7.221100e-05,0.0000,0.0001,25
27,features.1,27,active,3.985435e-03,0.000000e+00,3.985435e-03,0.0000,0.0040,25
27,features.1,28,active,1.410425e-04,0.000000e+00,1.410425e-04,0.0000,0.0001,25
27,features.1,29,active,6.137595e-06,0.000000e+00,6.137595e-06,0.0000,0.0000,25
27,features.1,30,active,3.467806e-03,0.000000e+00,3.467806e-03,0.0000,0.0035,25
27,features.1,31,active,4.018730e-04,0.000000e+00,4.018730e-04,0.0000,0.0004,25
27,features.2,0,active,3.975812e-06,0.000000e+00,3.975812e-06,0.0000,0.0000,49
27,features.2,1,active,3.787455e-06,0.000000e+00,3.787455e-06,0.0000,0.0000,49
27,features.2,2,active,1.665209e-04,0.000000e+00,1.665209e-04,0.0000,0.0002,49
27,features.2,3,active,1.269227e-04,0.000000e+00,1.269227e-04,0.0000,0.0001,49
27,features.2,4,active,9.627629e-05,0.000000e+00,9.627629e-05,0.0000,0.0001,49
27,features.2,5,active,2.811744e-05,0.000000e+00,2.811744e-05,0.0000,0.0000,49
27,features.2,6,active,5.392623e-05,0.000000e+00,5.392623e-05,0.0000,0.0001,49
27,features.2,7,active,4.156809e-06,0.000000e+00,4.156809e-06,0.0000,0.0000,49
27,features.2,8,active,3.033056e-05,0.000000e+00,3.033056e-05,0.0000,0.0000,49
27,features.2,9,active,1.262571e-05,0.000000e+00,1.262571e-05,0.0000,0.0000,49
27,features.2,10,active,2.616901e-06,0.000000e+00,2.616901e-06,0.0000,0.0000,49
27,features.2,11,active,9.940081e-06,0.000000e+00,9.940081e-06,0.0000,0.0000,49
27,features.2,12,active,2.102128e-04,0.000000e+00,2.102128e-04,0.0000,0.0002,49
27,features.2,13,active,8.032318e-05,0.000000e+00,8.032318e-05,0.0000,0.0001,49
27,features.2,14,active,2.583381e-05,0.000000e+00,2.583381e-05,0.0000,0.0000,49
27,features.2,15,active,6.171852e-06,0.000000e+00,6.171852e-06,0.0000,0.0000,49
27,features.2,16,active,3.626345e-06,0.000000e+00,3.626345e-06,0.0000,0.0000,49
27,features.2,17,active,1.134027e-05,0.000000e+00,1.134027e-05,0.0000,0.0000,49
27,features.2,18,active,4.258725e-06,0.000000e+00,4.258725e-06,0.0000,0.0000,49
27,features.2,19,active,4.489323e-05,0.000000e+00,4.489323e-05,0.0000,0.0000,49
27,features.2,20,active,1.292323e-04,0.000000e+00,1.292323e-04,0.0000,0.0001,49
27,features.2,21,active,1.112284e-05,0.000000e+00,1.112284e-05,0.0000,0.0000,49
27,features.2,22,active,1.782264e-04,0.000000e+00,1.782264e-04,0.0000,0.0002,49
27,features.2,23,active,4.174221e-04,0.000000e+00,4.174221e-04,0.0000,0.0004,49
27,features.2,24,active,7.310342e-06,0.000000e+00,7.310342e-06,0.0000,0.0000,49
27,features.2,25,active,1.965800e-05,0.000000e+00,1.965800e-05,0.0000,0.0000,49
27,features.2,26,active,1.246731e-05,0.000000e+00,1.246731e-05,0.0000,0.0000,49
27,features.2,27,active,1.592186e-06,0.000000e+00,1.592186e-06,0.0000,0.0000,49
27,features.2,28,active,5.168375e-05,0.000000e+00,5.168375e-05,0.0000,0.0001,49
27,features.2,29,active,2.223090e-04,0.000000e+00,2.223090e-04,0.0000,0.0002,49
27,features.2,30,active,1.116799e-05,0.000000e+00,1.116799e-05,0.0000,0.0000,49
27,features.2,31,active,8.931408e-05,0.000000e+00,8.931408e-05,0.0000,0.0001,49
27,features.2,32,active,2.791589e-05,0.000000e+00,2.791589e-05,0.0000,0.0000,49
27,features.2,33,active,4.667928e-05,0.000000e+00,4.667928e-05,0.0000,0.0000,49
27,features.2,34,active,2.568461e-04,0.000000e+00,2.568461e-04,0.0000,0.0003,49
27,features.2,35,active,3.534168e-05,0.000000e+00,3.534168e-05,0.0000,0.0000,49
27,features.2,36,active,1.449272e-05,0.000000e+00,1.449272e-05,0.0000,0.0000,49
27,features.2,37,active,1.108050e-05,0.000000e+00,1.108050e-05,0.0000,0.0000,49
27,features.2,38,active,2.112646e-04,0.000000e+00,2.112646e-04,0.0000,0.0002,49
27,features.2,39,active,2.416838e-05,0.000000e+00,2.416838e-05,0.0000,0.0000,49
27,features.2,40,active,1.114930e-05,0.000000e+00,1.114930e-05,0.0000,0.0000,49
27,features.2,41,active,1.912882e-05,0.000000e+00,1.912882e-05,0.0000,0.0000,49
27,features.2,42,active,6.707612e-05,0.000000e+00,6.707612e-05,0.0000,0.0001,49
