iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
2,features.1,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
2,features.1,1,active,0.492857,5.172154e-10,8.777854e-06,0.2143,0.5714,25
2,features.1,2,active,0.371429,2.493196e-08,3.943967e-06,0.7857,0.5000,25
2,features.1,3,active,0.360714,7.509786e-10,1.376689e-06,0.2500,0.4286,25
2,features.1,4,protected,0.853571,3.476475e-09,7.331826e-04,0.4643,1.0000,25
2,features.1,5,active,0.746429,3.178816e-08,1.847237e-04,0.8929,0.9286,25
2,features.1,6,active,0.771429,1.876369e-09,9.202600e-05,0.3214,0.8929,25
2,features.1,7,active,0.735714,2.034131e-09,7.159267e-05,0.3571,0.8571,25
2,features.1,8,active,0.475000,1.037000e-08,9.169752e-06,0.7143,0.6071,25
2,features.1,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
2,features.1,10,active,0.128571,9.293375e-09,2.096347e-07,0.6429,0.2143,25
2,features.1,11,active,0.828571,2.992300e-09,5.635737e-04,0.3929,0.9643,25
2,features.1,12,active,0.517857,9.005832e-09,9.917433e-06,0.6071,0.6429,25
2,features.1,13,active,0.142857,3.729101e-10,4.769252e-08,0.1786,0.1786,25
2,features.1,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
2,features.1,15,pruned_now,-0.003571,0.000000e+00,0.000000e+00,0.0357,0.0000,25
2,features.1,16,active,0.089286,0.000000e+00,1.458677e-13,0.0714,0.1071,25
2,features.1,17,active,0.053571,0.000000e+00,1.451539e-13,0.1071,0.0714,25
2,features.1,18,active,0.710714,9.543104e-10,2.476086e-05,0.2857,0.8214,25
2,features.1,19,active,0.325000,4.905917e-08,3.896874e-06,0.9286,0.4643,25
2,features.1,20,active,0.267857,5.404856e-09,1.037990e-06,0.5357,0.3571,25
2,features.1,21,active,0.578571,5.235572e-08,2.071098e-05,0.9643,0.7500,25
2,features.1,22,active,0.396429,2.937111e-08,5.839566e-06,0.8571,0.5357,25
2,features.1,23,pruned_now,0.032143,0.000000e+00,8.045339e-16,0.0000,0.0357,25
2,features.1,24,active,0.182143,3.235786e-09,5.148859e-07,0.4286,0.2500,25
2,features.1,25,active,0.542857,9.703237e-09,1.738280e-05,0.6786,0.6786,25
2,features.1,26,active,0.303571,5.153527e-09,1.257849e-06,0.5000,0.3929,25
2,features.1,27,active,0.560714,2.829002e-08,1.761417e-05,0.8214,0.7143,25
2,features.1,28,active,0.200000,6.217411e-09,5.889738e-07,0.5714,0.2857,25
2,features.1,29,active,0.053571,1.628876e-08,4.098599e-08,0.7500,0.1429,25
2,features.1,30,active,0.607143,8.959822e-08,2.371122e-05,1.0000,0.7857,25
2,features.1,31,active,0.275000,8.989708e-11,8.171594e-07,0.1429,0.3214,25
2,features.2,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
2,features.2,1,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
2,features.2,2,active,0.696385,1.693753e-09,8.406874e-07,0.3012,0.8072,49
2,features.2,3,active,0.681928,1.567492e-07,1.028051e-06,0.9880,0.8675,49
2,features.2,4,active,0.650602,1.780260e-09,5.390852e-07,0.3253,0.7590,49
2,features.2,5,active,0.456627,1.129731e-09,1.705391e-07,0.2048,0.5301,49
2,features.2,6,active,0.559036,2.518566e-08,3.928614e-07,0.5904,0.6867,49
2,features.2,7,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
