iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
11,features.1,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,1,pruned_now,0.000000,9.712835e-10,4.926268e-05,0.0000,0.0000,25
11,features.1,2,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,3,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,4,protected,0.850000,7.845036e-09,7.804371e-04,0.5000,1.0000,25
11,features.1,5,active,0.200000,3.914860e-08,9.748065e-05,0.7000,0.3000,25
11,features.1,6,active,0.790000,2.371076e-09,5.977622e-04,0.2000,0.9000,25
11,features.1,7,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,8,active,0.570000,2.051734e-08,2.087055e-04,0.6000,0.7000,25
11,features.1,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,11,active,0.690000,3.847350e-09,5.623336e-04,0.3000,0.8000,25
11,features.1,12,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,13,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,18,active,0.350000,2.269916e-09,1.057212e-04,0.1000,0.4000,25
11,features.1,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,20,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,21,active,0.450000,1.137256e-07,1.473522e-04,0.9000,0.6000,25
11,features.1,22,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,23,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,25,active,0.140000,5.341643e-09,9.595376e-05,0.4000,0.2000,25
11,features.1,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,27,active,0.370000,7.577176e-08,1.148834e-04,0.8000,0.5000,25
11,features.1,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,29,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.1,30,pruned_now,-0.010000,1.491990e-07,6.823544e-05,1.0000,0.1000,25
11,features.1,31,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,1,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,2,active,0.584615,5.625998e-09,6.996248e-06,0.3846,0.6923,49
11,features.2,3,active,0.600000,2.796041e-07,1.095818e-05,0.9231,0.7692,49
11,features.2,4,active,0.153846,9.422548e-09,2.703781e-06,0.5385,0.2308,49
11,features.2,5,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,6,active,0.380769,5.274000e-08,4.600632e-06,0.6923,0.5000,49
11,features.2,7,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,8,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,11,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,12,pruned_now,0.019231,6.966565e-10,1.370709e-06,0.1538,0.0385,49
11,features.2,13,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,18,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,19,active,0.238462,5.516722e-08,3.133706e-06,0.7308,0.3462,49
11,features.2,20,active,0.457692,3.346770e-07,6.544402e-06,0.9615,0.6154,49
11,features.2,21,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,22,pruned_now,0.000000,4.312642e-10,1.295339e-06,0.0000,0.0000,49
11,features.2,23,active,0.326923,7.288015e-10,3.295487e-06,0.1923,0.3846,49
11,features.2,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,27,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,28,pruned_now,0.038462,5.062680e-07,2.163343e-06,1.0000,0.1538,49
11,features.2,29,active,0.211538,3.250605e-09,2.931125e-06,0.3077,0.2692,49
11,features.2,30,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,31,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,32,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,33,active,0.334615,9.902070e-08,3.917026e-06,0.8077,0.4615,49
11,features.2,34,active,0.765385,5.089140e-08,1.616753e-05,0.6538,0.9231,49
11,features.2,35,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,36,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,37,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,38,active,0.065385,5.089237e-10,1.387094e-06,0.0385,0.0769,49
11,features.2,39,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,40,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,41,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,42,active,0.676923,9.169397e-09,1.108502e-05,0.5000,0.8077,49
11,features.2,43,active,0.492308,1.273329e-09,5.436859e-06,0.2692,0.5769,49
11,features.2,44,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,45,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,46,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,47,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
11,features.2,48,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
