iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights,perf_rank_n,perf_max_n,phi_rank_n,phi_max_n,score_rank,score_rank_a0.3,score_rank_a0.5,score_rank_a0.7,score_rank_a0.9,score_max,score_max_a0.3,score_max_a0.5,score_max_a0.7,score_max_a0.9
61,features.1,0,active,-0.076923,0.0,0.0,0.1538,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,features.1,1,active,0.230769,2.92342e-09,0.001788817,0.2692,0.7308,25,0.7307692307692307,0.02835263829303218,0.2692307692307692,0.002686406420719206,0.23076923076923075,0.03076923076923077,0.23076923076923075,0.43076923076923074,0.6307692307692307,0.012833115936156488,0.00662530699340621,0.012833115936156488,0.019040924878906764,0.025248733821657043
61,features.1,2,active,-0.153846,5.071118e-07,0.001379869,0.8846,0.5769,25,0.5769230769230769,0.021870837905033337,0.8846153846153846,0.4659981786888213,-0.15384615384615385,-0.4461538461538461,-0.15384615384615385,0.13846153846153836,0.43076923076923074,-0.22206367039189398,-0.3196374737106649,-0.22206367039189398,-0.12448986707312308,-0.026916063754352116
61,features.1,3,active,-0.115385,8.303449e-08,0.0002654654,0.6923,0.4615,25,0.46153846153846156,0.004207610093997936,0.6923076923076923,0.07630254533291307,-0.11538461538461536,-0.3461538461538461,-0.11538461538461536,0.11538461538461536,0.3461538461538462,-0.03604746761945757,-0.052149498704839765,-0.03604746761945757,-0.01994543653407537,-0.003843405448693163
61,features.1,4,protected,0.346154,5.839079e-09,0.06309173,0.3077,1.0,25,1.0,0.99999999998415,0.3076923076923077,0.0053656810573529225,0.34615384615384615,0.08461538461538459,0.34615384615384615,0.6076923076923076,0.8692307692307693,0.49731715946339855,0.29624402325509797,0.49731715946339855,0.6983902956716991,0.8994634318799997
61,features.1,5,active,-0.115385,7.503705e-07,0.001739244,0.9231,0.6923,25,0.6923076923076923,0.02756690932349506,0.9230769230769231,0.689534904022782,-0.11538461538461542,-0.4384615384615385,-0.11538461538461542,0.20769230769230757,0.5307692307692308,-0.33098399734964346,-0.47440436001889885,-0.33098399734964346,-0.18756363468038809,-0.04414327201113262
61,features.1,6,active,0.038462,4.746427e-08,0.00159499,0.5385,0.6154,25,0.6153846153846154,0.025280492387428896,0.5384615384615384,0.043616148101453096,0.03846153846153849,-0.19230769230769224,0.03846153846153849,0.2692307692307693,0.5,-0.0091678278570121,-0.022947155954788495,-0.0091678278570121,0.004611500240764295,0.0183908283385407
61,features.1,7,active,0.173077,1.823908e-08,0.002295763,0.4231,0.7692,25,0.7692307692307693,0.03638770089144191,0.4230769230769231,0.016760363416823878,0.1730769230769231,-0.06538461538461537,0.1730769230769231,0.4115384615384615,0.6500000000000001,0.009813668737309015,-0.0008159441243441416,0.009813668737309015,0.02044328159896217,0.03107289446061533
61,features.1,8,active,0.096154,1.305999e-07,0.01107384,0.7308,0.9231,25,0.9230769230769231,0.17551967587232875,0.7307692307692307,0.12001163360218041,0.0961538461538462,-0.23461538461538456,0.0961538461538462,0.42692307692307696,0.7576923076923078,0.02775402113507417,-0.03135224075982766,0.02775402113507417,0.08686028302997598,0.14596654492487784
61,features.1,9,active,-0.076923,0.0,0.0,0.1923,0.0385,25,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,-0.015384615384615385,0.0,0.015384615384615384,0.03076923076923077,0.0,0.0,0.0,0.0,0.0
61,features.1,10,active,-0.057692,2.58707e-08,9.388719e-05,0.4615,0.3462,25,0.34615384615384615,0.001488106127356341,0.46153846153846156,0.023773256866444225,-0.05769230769230771,-0.21923076923076926,-0.05769230769230771,0.10384615384615378,0.2653846153846154,-0.011142575369543942,-0.016194847968304053,-0.011142575369543942,-0.00609030277078383,-0.0010380301720237148
61,features.1,11,active,0.153846,7.351447e-08,0.0474434,0.6538,0.9615,25,0.9615384615384616,0.7519749418703215,0.6538461538461539,0.06755435217100843,0.15384615384615385,-0.16923076923076924,0.15384615384615385,0.47692307692307684,0.8,0.34221029484965654,0.17830443604139057,0.34221029484965654,0.5061161536579225,0.6700220124661885
61,features.1,12,active,0.019231,2.127155e-07,0.002770452,0.7692,0.8077,25,0.8076923076923077,0.04391149204429944,0.7692307692307693,0.19546978709405297,0.019230769230769218,-0.2961538461538461,0.019230769230769218,0.33461538461538454,0.6500000000000001,-0.07577914752487676,-0.12365540335254725,-0.07577914752487676,-0.027902891697206292,0.01997336413046421
61,features.1,13,active,-0.019231,1.256166e-08,2.013396e-05,0.3462,0.3077,25,0.3076923076923077,0.0003191220148770826,0.34615384615384615,0.011543235005196524,-0.019230769230769218,-0.14999999999999997,-0.019230769230769218,0.11153846153846153,0.24230769230769234,-0.005612056495159721,-0.007984527899174441,-0.005612056495159721,-0.003239585091145,-0.0008671136871302779
61,features.1,14,active,0.0,0.0,0.0,0.0769,0.0769,25,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,-0.03076923076923077,0.0,0.030769230769230767,0.06153846153846154,0.0,0.0,0.0,0.0,0.0
61,features.1,15,active,0.0,0.0,0.0,0.1154,0.1154,25,0.11538461538461539,0.0,0.11538461538461539,0.0,0.0,-0.046153846153846156,0.0,0.04615384615384615,0.09230769230769231,0.0,0.0,0.0,0.0,0.0
61,features.1,16,active,0.115385,0.0,1.440726e-11,0.0,0.2308,25,0.23076923076923078,2.283541757338346e-10,0.15384615384615385,0.0,0.038461538461538464,-0.038461538461538464,0.038461538461538464,0.11538461538461539,0.19230769230769232,1.141770878669173e-10,6.850625272015038e-11,1.141770878669173e-10,1.5984792301368422e-10,2.0551875816045114e-10
61,features.1,17,active,0.057692,0.0,1.129797e-11,0.0385,0.1538,25,0.15384615384615385,1.7907212244490566e-10,0.19230769230769232,0.0,-0.019230769230769232,-0.08846153846153845,-0.019230769230769232,0.049999999999999996,0.11923076923076924,8.953606122245283e-11,5.3721636733471696e-11,8.953606122245283e-11,1.2535048571143395e-10,1.611649102004151e-10
61,features.1,18,active,0.076923,3.091216e-08,0.001736087,0.5,0.6538,25,0.6538461538461539,0.02751687106967083,0.5,0.028405985148319234,0.07692307692307693,-0.15384615384615383,0.07692307692307693,0.30769230769230765,0.5384615384615385,-0.0004445570393242018,-0.011629128282922214,-0.0004445570393242018,0.010740014204273807,0.021924585447871823
61,features.1,20,active,-0.096154,5.561563e-08,0.0002631182,0.6154,0.4231,25,0.4230769230769231,0.004170407119852786,0.6153846153846154,0.05110664411009835,-0.09615384615384617,-0.3038461538461539,-0.09615384615384617,0.1115384615384615,0.3192307692307692,-0.02346811849512278,-0.034523528741113,-0.02346811849512278,-0.012412708249132556,-0.0013572980031423265
61,features.1,21,active,-0.076923,1.088226e-06,0.003734311,1.0,0.8462,25,0.8461538461538461,0.059188597300166144,1.0,0.9999990810740773,-0.07692307692307693,-0.4461538461538461,-0.07692307692307693,0.29230769230769227,0.6615384615384615,-0.4704052418869556,-0.6822427775618043,-0.4704052418869556,-0.2585677062121069,-0.04673017053725818
61,features.1,22,active,-0.134615,2.528667e-07,0.001064627,0.8077,0.5385,25,0.5384615384615384,0.016874271794149975,0.8076923076923077,0.23236576559853778,-0.13461538461538464,-0.40384615384615385,-0.13461538461538464,0.13461538461538453,0.40384615384615385,-0.1077457469021939,-0.15759375438073142,-0.1077457469021939,-0.05789773942365637,-0.008049731945118795
61,features.1,23,active,-0.019231,8.029608e-11,1.18343e-11,0.2308,0.1923,25,0.19230769230769232,1.875729196173956e-10,0.23076923076923078,7.378614939713864e-05,-0.019230769230769232,-0.10384615384615385,-0.019230769230769232,0.06538461538461536,0.15000000000000002,-3.689298091210951e-05,-5.1650248306121156e-05,-3.689298091210951e-05,-2.2135713518097864e-05,-7.378446124086206e-06
61,features.1,25,active,-0.173077,2.556255e-07,0.0007633789,0.8462,0.5,25,0.5,0.012099508128686603,0.8461538461538461,0.23490089843387452,-0.17307692307692307,-0.4423076923076923,-0.17307692307692307,0.09615384615384609,0.3653846153846154,-0.11140069515259396,-0.16080077646510618,-0.11140069515259396,-0.062000613840081736,-0.012600532527569503
