iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
2,features.1,0,active,-0.090323,0.000000e+00,0.000000e+00,0.1290,0.0000,25
2,features.1,1,active,-0.045161,6.008517e-10,1.395946e-05,0.3548,0.6774,25
2,features.1,2,active,-0.400000,2.165162e-08,5.779834e-06,0.8065,0.5484,25
2,features.1,3,active,-0.070968,5.826145e-10,1.601292e-06,0.3226,0.5161,25
2,features.1,4,protected,-0.061290,3.466563e-09,7.646945e-04,0.5161,1.0000,25
2,features.1,5,active,-0.374194,4.012043e-08,4.663528e-04,0.9355,0.9355,25
2,features.1,6,active,-0.022581,1.303152e-09,1.035269e-04,0.4194,0.9032,25
2,features.1,7,active,-0.009677,1.088275e-09,9.119608e-05,0.3871,0.8710,25
2,features.1,8,active,-0.258065,7.251402e-09,9.273286e-06,0.6452,0.6452,25
2,features.1,9,active,-0.103226,0.000000e+00,0.000000e+00,0.1613,0.0323,25
2,features.1,10,active,-0.432258,9.069112e-09,2.461897e-07,0.7419,0.2903,25
2,features.1,11,active,-0.048387,3.258635e-09,5.761805e-04,0.4839,0.9677,25
2,features.1,12,active,-0.312903,8.858971e-09,8.404555e-06,0.7097,0.6129,25
2,features.1,13,active,-0.125806,5.451398e-10,7.828955e-08,0.2903,0.2581,25
2,features.1,14,active,-0.116129,0.000000e+00,0.000000e+00,0.1935,0.0645,25
2,features.1,15,active,-0.038710,0.000000e+00,0.000000e+00,0.0968,0.0968,25
2,features.1,16,active,0.058065,0.000000e+00,2.093071e-13,0.0000,0.1935,25
2,features.1,17,active,0.025806,0.000000e+00,1.633019e-13,0.0323,0.1613,25
2,features.1,18,active,0.032258,3.825196e-10,1.739343e-05,0.2581,0.7097,25
2,features.1,19,pruned_now,-0.535484,3.722528e-08,3.416168e-07,0.9032,0.3226,25
2,features.1,20,active,-0.277419,5.144093e-09,7.708780e-07,0.5484,0.3548,25
2,features.1,21,active,-0.435484,5.692072e-08,2.395339e-05,0.9677,0.8065,25
2,features.1,22,active,-0.412903,2.846563e-08,6.172121e-06,0.8387,0.5806,25
2,features.1,23,active,-0.006452,0.000000e+00,1.571128e-15,0.0645,0.1290,25
2,features.1,24,active,-0.200000,2.891409e-09,8.275637e-07,0.4516,0.3871,25
2,features.1,25,active,-0.222581,8.347371e-09,2.633303e-05,0.6774,0.8387,25
2,features.1,26,active,-0.261290,5.403664e-09,1.399924e-06,0.5806,0.4839,25
2,features.1,27,active,-0.387097,3.098919e-08,1.875844e-05,0.8710,0.7419,25
2,features.1,28,active,-0.293548,7.137865e-09,8.653856e-07,0.6129,0.4516,25
2,features.1,29,pruned_now,-0.474194,1.685264e-08,3.994342e-08,0.7742,0.2258,25
2,features.1,30,pruned_now,-0.467742,8.974814e-08,1.912878e-05,1.0000,0.7742,25
2,features.1,31,active,-0.032258,8.886443e-11,8.329769e-07,0.2258,0.4194,25
2,features.2,0,pruned_now,-0.487209,3.222460e-08,2.157234e-08,0.7209,0.0581,49
2,features.2,1,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
2,features.2,2,active,0.022093,1.498463e-09,7.678735e-07,0.3023,0.7791,49
2,features.2,3,active,-0.424419,1.800210e-07,1.604492e-06,1.0000,0.9186,49
2,features.2,4,active,-0.008140,2.086362e-09,5.433556e-07,0.3256,0.7326,49
