iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights,perf_rank_n,perf_max_n,phi_rank_n,phi_max_n,score_rank,score_rank_a0.3,score_rank_a0.5,score_rank_a0.7,score_rank_a0.9,score_max,score_max_a0.3,score_max_a0.5,score_max_a0.7,score_max_a0.9
2,features.1,0,active,-0.090323,0.0,0.0,0.129,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,features.1,1,active,-0.045161,6.008517e-10,1.395946e-05,0.3548,0.6774,25,0.6774193548387096,0.018254950155578535,0.3548387096774194,0.0066947906130354,-0.04516129032258065,-0.04516129032258065,0.16129032258064513,0.3677419354838709,0.5741935483870967,0.0007901316175487807,0.0007901316175487807,0.005780079771271568,0.010770027924994353,0.015759976078717142
2,features.1,2,active,-0.4,2.165162e-08,5.779834e-06,0.8065,0.5484,25,0.5483870967741935,0.00755835695489067,0.8064516129032258,0.2412459885409487,-0.39999999999999997,-0.39999999999999997,-0.12903225806451613,0.14193548387096766,0.4129032258064516,-0.16660468489219687,-0.16660468489219687,-0.11684381579302901,-0.06708294669386115,-0.01732207759469326
2,features.1,3,active,-0.070968,5.826145e-10,1.601292e-06,0.3226,0.5161,25,0.5161290322580645,0.0020940283968381773,0.3225806451612903,0.006491588665919251,-0.07096774193548386,-0.07096774193548386,0.0967741935483871,0.264516129032258,0.4322580645161291,-0.003915903547092023,-0.003915903547092023,-0.0021987801345405367,-0.00048165672198905145,0.0012354666905624347
2,features.1,4,protected,-0.06129,3.466563e-09,0.0007646945,0.5161,1.0,25,1.0,0.9999999986922883,0.5161290322580645,0.038625027493299664,-0.06129032258064515,-0.06129032258064515,0.24193548387096775,0.5451612903225806,0.8483870967741935,0.2729624803623767,0.2729624803623767,0.4806874855994943,0.6884124908366118,0.8961374960737295
2,features.1,5,active,-0.374194,4.012043e-08,0.0004663528,0.9355,0.9355,25,0.9354838709677419,0.609855045891065,0.9354838709677419,0.44702857319858447,-0.37419354838709673,-0.37419354838709673,0.0,0.3741935483870967,0.7483870967741936,-0.1299634874716896,-0.1299634874716896,0.08141323634624026,0.2927899601641701,0.5041666839821001
2,features.1,6,active,-0.022581,1.303152e-09,0.0001035269,0.4194,0.9032,25,0.9032258064516129,0.13538334572122157,0.41935483870967744,0.014519938575455988,-0.022580645161290325,-0.022580645161290325,0.24193548387096772,0.5064516129032257,0.7709677419354839,0.03045104671354728,0.03045104671354728,0.06043170357288279,0.0904123604322183,0.12039301729155381
2,features.1,7,active,-0.009677,1.088275e-09,9.119608e-05,0.3871,0.871,25,0.8709677419354839,0.1192581872639882,0.3870967741935484,0.012125742931909989,-0.009677419354838679,-0.009677419354838679,0.24193548387096775,0.4935483870967741,0.7451612903225807,0.027289436126859464,0.027289436126859464,0.0535662221660391,0.07984300820521874,0.10611979424439838
2,features.1,8,active,-0.258065,7.251402e-09,9.273286e-06,0.6452,0.6452,25,0.6451612903225806,0.012126785255907052,0.6451612903225806,0.08079633966409037,-0.2580645161290322,-0.2580645161290322,0.0,0.25806451612903214,0.5161290322580646,-0.052919402188091144,-0.052919402188091144,-0.034334777204091664,-0.01575015222009218,0.0028344727639073117
2,features.1,9,active,-0.103226,0.0,0.0,0.1613,0.0323,25,0.03225806451612903,0.0,0.03225806451612903,0.0,-0.012903225806451613,-0.012903225806451613,0.0,0.012903225806451611,0.02580645161290323,0.0,0.0,0.0,0.0,0.0
2,features.1,10,active,-0.432258,9.069112e-09,2.461897e-07,0.7419,0.2903,25,0.2903225806451613,0.00032194516853208024,0.7419354838709677,0.10104956994573987,-0.43225806451612897,-0.43225806451612897,-0.22580645161290322,-0.01935483870967747,0.18709677419354842,-0.07063811541145829,-0.07063811541145829,-0.05036381238860389,-0.03008950936574951,-0.009815206342895112
2,features.1,11,active,-0.048387,3.258635e-09,0.0005761805,0.4839,0.9677,25,0.967741935483871,0.7534780219375476,0.4838709677419355,0.03630825877551584,-0.048387096774193505,-0.048387096774193505,0.24193548387096775,0.532258064516129,0.8225806451612904,0.2006276254384032,0.2006276254384032,0.3585848815810159,0.5165421377236286,0.6744993938662414
2,features.1,12,active,-0.312903,8.858971e-09,8.404555e-06,0.7097,0.6129,25,0.6129032258064516,0.010990735501575158,0.7096774193548387,0.09870814361006691,-0.3129032258064516,-0.3129032258064516,-0.04838709677419356,0.21612903225806446,0.48064516129032264,-0.06579847987657428,-0.06579847987657428,-0.04385870405424588,-0.02191892823191747,2.0847590410953687e-05
2,features.1,13,active,-0.125806,5.451398e-10,7.828955e-08,0.2903,0.2581,25,0.25806451612903225,0.00010238016606320543,0.2903225806451613,0.006074039260989019,-0.12580645161290321,-0.12580645161290321,-0.01612903225806453,0.09354838709677417,0.20322580645161292,-0.004221113432873351,-0.004221113432873351,-0.0029858295474629068,-0.0017505456620524622,-0.0005152617766420169
2,features.1,14,active,-0.116129,0.0,0.0,0.1935,0.0645,25,0.06451612903225806,0.0,0.06451612903225806,0.0,-0.025806451612903226,-0.025806451612903226,0.0,0.025806451612903222,0.05161290322580646,0.0,0.0,0.0,0.0,0.0
2,features.1,15,active,-0.03871,0.0,0.0,0.0968,0.0968,25,0.0967741935483871,0.0,0.0967741935483871,0.0,-0.038709677419354833,-0.038709677419354833,0.0,0.03870967741935483,0.07741935483870968,0.0,0.0,0.0,0.0,0.0
2,features.1,16,active,0.058065,0.0,2.093071e-13,0.0,0.1935,25,0.1935483870967742,2.7371335837551685e-10,0.12903225806451613,0.0,-0.03225806451612903,-0.03225806451612903,0.03225806451612903,0.09677419354838708,0.16129032258064516,8.211400751265505e-11,8.211400751265505e-11,1.3685667918775843e-10,1.915993508628618e-10,2.4634202253796517e-10
2,features.1,17,active,0.025806,0.0,1.633019e-13,0.0323,0.1613,25,0.16129032258064516,2.1355181681893646e-10,0.16129032258064516,0.0,-0.06451612903225805,-0.06451612903225805,0.0,0.06451612903225803,0.12903225806451615,6.406554504568093e-11,6.406554504568093e-11,1.0677590840946823e-10,1.494862717732555e-10,1.921966351370428e-10
2,features.1,18,active,0.032258,3.825196e-10,1.739343e-05,0.2581,0.7097,25,0.7096774193548387,0.02274559314504604,0.25806451612903225,0.004262097664668431,0.03225806451612906,0.03225806451612906,0.22580645161290325,0.4193548387096774,0.6129032258064517,0.00384020957824591,0.00384020957824591,0.009241747740188804,0.014643285902131698,0.020044824064074596
2,features.1,19,pruned_now,-0.535484,3.722528e-08,3.416168e-07,0.9032,0.3226,25,0.3225806451612903,0.00044673631045242737,0.9032258064516129,0.41477032537581976,-0.5354838709677419,-0.5354838709677419,-0.29032258064516125,-0.045161290322580705,0.20000000000000004,-0.29020520686993806,-0.29020520686993806,-0.20716179453268366,-0.12411838219542924,-0.041074969858174784
