iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
8,features.1,0,active,-0.060000,1.379819e-13,0.000000e+00,0.1200,0.0000,25
8,features.1,1,active,0.100000,5.760531e-05,1.205518e-05,0.2800,0.4800,25
8,features.1,2,active,-0.120000,4.710502e-03,3.048138e-05,0.8800,0.6400,25
8,features.1,3,active,-0.040000,3.208095e-04,2.093147e-06,0.4800,0.4000,25
8,features.1,4,active,0.160000,9.330998e-04,1.777122e-04,0.6400,0.9600,25
8,features.1,5,active,0.000000,9.022802e-04,2.785854e-05,0.6000,0.6000,25
8,features.1,6,active,0.160000,1.093197e-04,3.856931e-05,0.3600,0.6800,25
8,features.1,7,active,0.060000,1.125120e-03,5.419384e-05,0.7200,0.8400,25
8,features.1,8,active,0.020000,1.162695e-03,4.735544e-05,0.7600,0.8000,25
8,features.1,9,active,-0.060000,7.194186e-06,0.000000e+00,0.1600,0.0400,25
8,features.1,10,active,-0.100000,6.432181e-04,1.825874e-06,0.5600,0.3600,25
8,features.1,11,protected,0.240000,4.965977e-04,2.118792e-04,0.5200,1.0000,25
8,features.1,12,active,-0.120000,1.595083e-03,2.052350e-05,0.8000,0.5600,25
8,features.1,13,pruned_now,-0.200000,9.823773e-04,1.701004e-07,0.6800,0.2800,25
8,features.1,14,active,-0.060000,7.244044e-06,0.000000e+00,0.2000,0.0800,25
8,features.1,15,active,-0.060000,2.935226e-05,0.000000e+00,0.2400,0.1200,25
8,features.1,16,active,0.120000,0.000000e+00,6.478956e-13,0.0000,0.2400,25
8,features.1,17,active,0.080000,0.000000e+00,5.693178e-13,0.0400,0.2000,25
8,features.1,18,active,0.160000,1.677413e-04,4.583708e-05,0.4400,0.7600,25
8,features.1,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
8,features.1,20,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
8,features.1,21,active,0.000000,8.682818e-03,8.951057e-05,0.9200,0.9200,25
8,features.1,22,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
8,features.1,23,active,0.040000,2.877208e-16,5.454467e-15,0.0800,0.1600,25
8,features.1,24,active,0.060000,8.156420e-05,4.393761e-06,0.3200,0.4400,25
8,features.1,25,pruned_now,-0.160000,3.319358e-03,1.743460e-05,0.8400,0.5200,25
8,features.1,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
8,features.1,27,active,-0.040000,1.664609e-02,7.403759e-05,0.9600,0.8800,25
