iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
9,features.1,0,active,-0.065217,1.383205e-12,0.000000e+00,0.1304,0.0000,25
9,features.1,1,active,-0.043478,1.649703e-04,1.330047e-05,0.5652,0.4783,25
9,features.1,2,active,-0.130435,5.373537e-03,2.886499e-05,0.8696,0.6087,25
9,features.1,3,active,0.021739,8.094261e-05,2.508286e-06,0.3478,0.3913,25
9,features.1,4,active,0.130435,9.248145e-04,1.858514e-04,0.6957,0.9565,25
9,features.1,5,active,-0.043478,2.556295e-04,1.941135e-05,0.6087,0.5217,25
9,features.1,6,active,0.108696,1.080269e-04,3.502017e-05,0.4348,0.6522,25
9,features.1,7,active,0.043478,1.417683e-03,7.300587e-05,0.7391,0.8261,25
9,features.1,8,active,0.000000,1.527151e-03,5.807119e-05,0.7826,0.7826,25
9,features.1,9,active,-0.086957,8.452160e-06,0.000000e+00,0.2174,0.0435,25
9,features.1,10,active,-0.086957,1.117312e-04,1.332430e-06,0.4783,0.3043,25
9,features.1,11,protected,0.173913,5.780883e-04,2.724929e-04,0.6522,1.0000,25
9,features.1,12,active,-0.130435,1.645108e-03,2.531987e-05,0.8261,0.5652,25
9,features.1,13,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.1,14,active,-0.043478,7.606629e-06,0.000000e+00,0.1739,0.0870,25
9,features.1,15,active,-0.065217,2.984405e-05,0.000000e+00,0.2609,0.1304,25
9,features.1,16,active,0.086957,0.000000e+00,6.239650e-13,0.0870,0.2609,25
9,features.1,17,active,0.086957,0.000000e+00,6.124551e-13,0.0435,0.2174,25
9,features.1,18,active,0.108696,1.533076e-04,5.478297e-05,0.5217,0.7391,25
9,features.1,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.1,20,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.1,21,active,0.000000,9.079799e-03,8.291771e-05,0.9130,0.9130,25
9,features.1,22,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.1,23,active,0.086957,0.000000e+00,5.055800e-15,0.0000,0.1739,25
9,features.1,24,active,0.021739,9.023082e-05,3.794347e-06,0.3913,0.4348,25
9,features.1,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.1,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.1,27,active,-0.043478,1.608833e-02,7.668311e-05,0.9565,0.8696,25
9,features.1,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.1,29,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.1,30,active,-0.152174,3.260470e-02,5.329889e-05,1.0000,0.6957,25
9,features.1,31,active,0.021739,7.259561e-05,1.629802e-06,0.3043,0.3478,25
9,features.2,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,1,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,2,active,0.075000,5.221082e-04,1.752922e-05,0.6000,0.7500,49
9,features.2,3,active,0.000000,1.526136e-02,2.032900e-05,0.8500,0.8500,49
9,features.2,4,pruned_now,-0.175000,2.459302e-03,5.338368e-06,0.7500,0.4000,49
9,features.2,5,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,6,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,7,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,8,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,11,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,12,active,0.000000,3.996010e-05,1.080116e-06,0.0000,0.0000,49
9,features.2,13,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,18,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,20,active,-0.125000,1.939660e-02,1.345606e-05,0.9500,0.7000,49
9,features.2,21,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,22,active,-0.025000,1.494097e-04,3.718333e-06,0.3000,0.2500,49
9,features.2,23,active,0.100000,1.784448e-04,1.009991e-05,0.4000,0.6000,49
9,features.2,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,27,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,29,active,-0.100000,1.263719e-04,1.137401e-06,0.2500,0.0500,49
9,features.2,30,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,31,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,32,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,33,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,34,active,0.000000,7.483036e-03,1.893169e-05,0.8000,0.8000,49
9,features.2,35,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,36,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,37,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,38,active,0.000000,4.921161e-05,2.336320e-06,0.1000,0.1000,49
9,features.2,39,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,40,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,41,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,42,active,0.000000,6.884203e-04,1.238860e-05,0.6500,0.6500,49
9,features.2,43,pruned_now,-0.175000,2.956506e-04,3.598480e-06,0.5500,0.2000,49
9,features.2,44,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,45,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,46,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,47,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,48,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,49,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,50,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,51,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,52,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,53,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,54,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,55,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,56,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,57,active,0.000000,1.927959e-02,2.412398e-05,0.9000,0.9000,49
9,features.2,58,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,59,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,60,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,61,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,62,active,0.075000,1.674710e-04,7.251317e-06,0.3500,0.5000,49
9,features.2,63,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,64,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,65,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,66,active,0.200000,9.071931e-05,8.878177e-06,0.1500,0.5500,49
9,features.2,67,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,68,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,69,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,70,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,71,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
9,features.2,72,protected,0.400000,1.145153e-04,9.130273e-05,0.2000,1.0000,49
9,features.2,73,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
