face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.1608066 0.8391934],,[-0.93892336  0.71331555],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[9.9958676e-01 4.1327978e-04],,[ 3.7501569 -4.0408154],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.17538151 0.82461846],,[-0.999409    0.54854816],,1,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[9.999956e-01 4.415119e-06],,[ 6.1288238 -6.2016478],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.994499   0.00550094],,[ 2.3043783 -2.8929415],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[0.989436   0.01056407],,[ 2.1461287 -2.3935475],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.00175175 0.9982483 ],,[-3.416529   2.9288583],,1,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.11014757 0.8898524 ],,[-1.3692433  0.7199912],,1,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[9.999943e-01 5.766797e-06],,[ 5.877573 -6.185815],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[6.775975e-04 9.993224e-01],,[-3.804493   3.4917862],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.51999843 0.48000157],,[-0.27411866 -0.35415506],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.33319643 0.6668036 ],,[-0.5392499   0.15451342],,1,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[9.9940372e-01 5.9623044e-04],,[ 3.5385675 -3.8857193],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[1.000000e+00 2.780825e-08],,[ 8.635075 -8.762858],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.84303844 0.1569616 ],,[ 0.8338991 -0.8471123],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[1.00000000e+00 1.10221965e-08],,[ 9.033477 -9.289878],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[9.9999952e-01 5.1482493e-07],,[ 7.1107283 -7.36871  ],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[9.9997652e-01 2.3460518e-05],,[ 5.020323  -5.6398454],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.06347007 0.93652993],,[-1.6833123  1.0083009],,1,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[1.0000000e+00 1.6643908e-08],,[ 8.78567  -9.125551],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[9.9941397e-01 5.8603589e-04],,[ 3.5605824 -3.880961 ],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.99745965 0.00254033],,[ 3.0640574 -2.9088593],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.9934333 0.0065667],,[ 2.6592958 -2.3598602],,0,,0,
Images/UTKFace/8_1_0_20170109205127726.jpg.chip.jpg,0,[9.9999994e-01 9.2626486e-08],,[ 8.091932 -8.102758],,0,,0,
Images/UTKFace/14_1_0_20170109213522480.jpg.chip.jpg,0,[1.000000e+00 3.739066e-08],,[ 8.475063 -8.626781],,0,,0,
Images/UTKFace/22_1_0_20170116220932996.jpg.chip.jpg,0,[0.0065837 0.9934163],,[-2.7094643  2.3070881],,1,,0,
Images/UTKFace/9_0_0_20170110220441522.jpg.chip.jpg,0,[9.9997514e-01 2.4839617e-05],,[ 5.281423 -5.321623],,0,,0,
Images/UTKFace/9_0_0_20170110215520268.jpg.chip.jpg,0,[9.9966145e-01 3.3855933e-04],,[ 3.7555373 -4.2349353],,0,,0,
Images/UTKFace/18_1_0_20170109214215051.jpg.chip.jpg,0,[9.9997455e-01 2.5396810e-05],,[ 5.141846  -5.4390154],,0,,0,
Images/UTKFace/18_1_0_20170109212905543.jpg.chip.jpg,0,[0.24475273 0.7552473 ],,[-0.7143952   0.41240147],,1,,0,
Images/UTKFace/18_1_0_20170109213856511.jpg.chip.jpg,0,[9.9996871e-01 3.1298976e-05],,[ 5.1289945 -5.2428994],,0,,0,
Images/UTKFace/8_1_0_20170109205018500.jpg.chip.jpg,0,[9.9999839e-01 1.6713543e-06],,[ 6.5668635 -6.735011 ],,0,,0,
Images/UTKFace/4_1_0_20170109201611941.jpg.chip.jpg,0,[9.9988812e-01 1.1190043e-04],,[ 4.2039    -4.8938894],,0,,0,
Images/UTKFace/18_1_0_20170109214557098.jpg.chip.jpg,0,[9.9992996e-01 7.0042290e-05],,[ 4.6192336 -4.947108 ],,0,,0,
Images/UTKFace/10_0_0_20161220222308131.jpg.chip.jpg,0,[9.9999994e-01 7.5117512e-08],,[ 8.068001 -8.336211],,0,,0,
Images/UTKFace/12_0_0_20170117182308749.jpg.chip.jpg,0,[0.984152   0.01584797],,[ 1.9846578 -2.144081 ],,0,,0,
Images/UTKFace/1_1_0_20170109191021631.jpg.chip.jpg,0,[1.00000000e+00 1.33949065e-08],,[ 8.83432  -9.294071],,0,,0,
Images/UTKFace/1_1_0_20170110212607474.jpg.chip.jpg,0,[1.000000e+00 3.467795e-09],,[  9.463037 -10.01671 ],,0,,0,
Images/UTKFace/30_1_0_20170117151337477.jpg.chip.jpg,0,[2.6480688e-04 9.9973518e-01],,[-4.251232   3.9850128],,1,,0,
