face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.02496744 0.97503257],,[-2.210035   1.4548633],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[9.9974889e-01 2.5115302e-04],,[ 3.772975 -4.516222],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.9215199  0.07848011],,[ 0.94167644 -1.5215026 ],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[0.9719034  0.02809664],,[ 1.3492002 -2.194406 ],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.98866993 0.01133005],,[ 1.8995394 -2.569363 ],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[0.99293655 0.00706346],,[ 1.8528236 -3.0929077],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.99783754 0.00216247],,[ 2.7107995 -3.4235418],,0,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.92795676 0.07204324],,[ 0.8190775 -1.7366412],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.8935966  0.10640343],,[ 0.78705907 -1.3409574 ],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.72363985 0.27636015],,[ 0.30859798 -0.6539909 ],,0,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.9981975  0.00180258],,[ 2.804297  -3.5124366],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.28472242 0.7152776 ],,[-0.77186054  0.14929534],,1,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[0.99797344 0.00202661],,[ 2.5901525 -3.6092103],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[9.9996555e-01 3.4480945e-05],,[ 4.6848845 -5.5901847],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.991518   0.00848199],,[ 1.7867832 -2.974509 ],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[9.999342e-01 6.582609e-05],,[ 4.4215026 -5.206926 ],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[9.9937922e-01 6.2073354e-04],,[ 3.474798  -3.9091897],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[0.991453   0.00854702],,[ 1.9759148 -2.777674 ],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.07436591 0.9256341 ],,[-1.5538766  0.9676049],,1,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[9.9987710e-01 1.2296686e-04],,[ 4.16921  -4.834263],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[0.9398886  0.06011137],,[ 1.1731806 -1.5763818],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.96010345 0.03989657],,[ 1.2772793 -1.9034715],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.91226083 0.08773918],,[ 1.0689524 -1.272605 ],,0,,0,
Images/UTKFace/8_1_0_20170109205127726.jpg.chip.jpg,0,[0.9898648  0.01013513],,[ 2.0200531 -2.5615077],,0,,0,
Images/UTKFace/14_1_0_20170109213522480.jpg.chip.jpg,0,[9.9981475e-01 1.8522936e-04],,[ 3.84934   -4.7443905],,0,,0,
Images/UTKFace/22_1_0_20170116220932996.jpg.chip.jpg,0,[0.9710544  0.02894565],,[ 1.4980057 -2.014957 ],,0,,0,
Images/UTKFace/9_0_0_20170110220441522.jpg.chip.jpg,0,[0.9938257  0.00617435],,[ 2.252281  -2.8288767],,0,,0,
Images/UTKFace/9_0_0_20170110215520268.jpg.chip.jpg,0,[9.993623e-01 6.377009e-04],,[ 3.1421635 -4.21484  ],,0,,0,
Images/UTKFace/18_1_0_20170109214215051.jpg.chip.jpg,0,[0.90493083 0.09506912],,[ 0.7155306 -1.5377237],,0,,0,
Images/UTKFace/18_1_0_20170109212905543.jpg.chip.jpg,0,[0.5392494  0.46075058],,[-0.36070526 -0.51802665],,0,,0,
Images/UTKFace/18_1_0_20170109213856511.jpg.chip.jpg,0,[0.99822825 0.00177176],,[ 2.7357938 -3.5982158],,0,,0,
