face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.00251186 0.99748814],,[-3.339845   2.6443725],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[9.996440e-01 3.559596e-04],,[ 3.730764  -4.2095733],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.908457   0.09154302],,[ 1.154017  -1.1409215],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[9.9999332e-01 6.6659536e-06],,[ 5.8079524 -6.1105385],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.9518257  0.04817431],,[ 0.8980787 -2.0854774],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[0.92942744 0.07057255],,[ 0.97905403 -1.5988735 ],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.13441527 0.86558473],,[-1.3420511  0.52042  ],,1,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.8588432  0.14115682],,[ 0.6356306 -1.1700844],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.922433   0.07756699],,[ 1.0655427 -1.4103302],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.00226247 0.9977376 ],,[-3.3171127  2.7719219],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.7552482  0.24475178],,[ 0.07631267 -1.0504892 ],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.9942821  0.00571791],,[ 2.4764512 -2.6819673],,0,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[9.9967158e-01 3.2845774e-04],,[ 3.7264767 -4.294297 ],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[9.9992746e-01 7.2552473e-05],,[ 4.602116 -4.929012],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.8687807  0.13121933],,[ 0.8377643 -1.0524561],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[9.9999976e-01 2.3094346e-07],,[ 7.334485  -7.9466076],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[0.9833045  0.01669548],,[ 1.9434259 -2.1323547],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[9.9930096e-01 6.9902249e-04],,[ 3.1948593 -4.070269 ],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.7139094  0.28609058],,[ 0.08225331 -0.83219427],,0,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[9.995141e-01 4.858897e-04],,[ 3.362542 -4.266501],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[0.92136276 0.07863729],,[ 1.0302732 -1.4307346],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.7698567  0.23014326],,[ 0.5076221 -0.6998803],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.99466264 0.00533734],,[ 2.7083592 -2.5193179],,0,,0,
Images/UTKFace/8_1_0_20170109205127726.jpg.chip.jpg,0,[9.994786e-01 5.213791e-04],,[ 3.585733  -3.9727788],,0,,0,
Images/UTKFace/14_1_0_20170109213522480.jpg.chip.jpg,0,[0.99618083 0.00381916],,[ 2.5268068 -3.0370924],,0,,0,
Images/UTKFace/22_1_0_20170116220932996.jpg.chip.jpg,0,[0.79110646 0.20889351],,[ 0.49897277 -0.8326352 ],,0,,0,
Images/UTKFace/9_0_0_20170110220441522.jpg.chip.jpg,0,[0.9773652  0.02263482],,[ 1.8457052 -1.9196659],,0,,0,
Images/UTKFace/9_0_0_20170110215520268.jpg.chip.jpg,0,[0.995651   0.00434901],,[ 2.2674599 -3.1659877],,0,,0,
