face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.19198431 0.8080157 ],,[-0.90323395  0.5339339 ],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[0.94342476 0.05657527],,[ 1.1587104 -1.6552343],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.79447585 0.20552412],,[ 0.4308124 -0.9213069],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[0.9370955  0.06290451],,[ 1.0802091 -1.6209583],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.7247196  0.27528045],,[ 0.24917911 -0.7188153 ],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[0.61672246 0.38327757],,[-0.10964699 -0.5853066 ],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.84527814 0.15472193],,[ 0.55563575 -1.1424005 ],,0,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.6091925 0.3908075],,[ 0.0362345  -0.40768462],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.72108895 0.27891108],,[ 0.10644145 -0.843428  ],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.08855328 0.91144675],,[-1.4892918  0.8421369],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.8997401  0.10025987],,[ 0.91147196 -1.2828685 ],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.6006201 0.3993799],,[-0.05689983 -0.4649494 ],,0,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[0.49403086 0.50596917],,[-0.1137106  -0.08983283],,1,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[0.99831367 0.00168629],,[ 2.6272895 -3.756247 ],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.7581651  0.24183485],,[ 0.25442913 -0.88821703],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[0.790273 0.209727],,[ 0.19942072 -1.127151  ],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[0.99100524 0.00899478],,[ 1.8947647 -2.8073103],,0,,0,
