face_name_align,race,gender_scores_fair,race_scores_fair,gender_outputs,race_outputs,gender_preds_fair,race_preds_fair,gender,race
Images/UTKFace/40_0_0_20170117140006196.jpg.chip.jpg,0,[0.93764275 0.06235728],,[ 1.1260643 -1.5844243],,0,,0,
Images/UTKFace/25_0_0_20170116223144178.jpg.chip.jpg,0,[0.44792497 0.55207497],,[-0.29645085 -0.08739278],,1,,0,
Images/UTKFace/40_0_0_20170117134415492.jpg.chip.jpg,0,[0.67539525 0.3246048 ],,[ 0.24372347 -0.4889662 ],,0,,0,
Images/UTKFace/50_0_0_20170117160624326.jpg.chip.jpg,0,[0.9980789  0.00192111],,[ 2.8277867 -3.4251409],,0,,0,
Images/UTKFace/68_0_0_20170117171408597.jpg.chip.jpg,0,[0.9878238 0.0121762],,[ 1.9980233 -2.397998 ],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.3690418  0.63095826],,[-0.39218462  0.14414507],,1,,0,
Images/UTKFace/4_0_0_20170105183540567.jpg.chip.jpg,0,[0.3244412 0.6755588],,[-0.56785184  0.16558407],,1,,0,
Images/UTKFace/47_0_0_20170119205119560.jpg.chip.jpg,0,[0.99448955 0.0055105 ],,[ 2.5713747 -2.624199 ],,0,,0,
Images/UTKFace/40_0_0_20170117151450653.jpg.chip.jpg,0,[0.9939352  0.00606471],,[ 2.415434  -2.6837506],,0,,0,
Images/UTKFace/25_0_0_20170117151532082.jpg.chip.jpg,0,[0.88041973 0.11958021],,[ 0.6737812 -1.32263  ],,0,,0,
Images/UTKFace/60_0_0_20170109013457906.jpg.chip.jpg,0,[0.99721557 0.0027844 ],,[ 2.7621794 -3.1187541],,0,,0,
Images/UTKFace/12_0_0_20170117182308749.jpg.chip.jpg,0,[0.7663197 0.2336803],,[ 0.39612073 -0.7915248 ],,0,,0,
Images/UTKFace/45_0_0_20170104184307637.jpg.chip.jpg,0,[9.9961150e-01 3.8845217e-04],,[ 3.7571268 -4.095825 ],,0,,0,
Images/UTKFace/26_0_0_20170117091440776.jpg.chip.jpg,0,[0.9979215  0.00207845],,[ 2.9723577 -3.2016933],,0,,0,
Images/UTKFace/88_0_0_20170113185121024.jpg.chip.jpg,0,[0.9409548  0.05904521],,[ 1.2879436 -1.480648 ],,0,,0,
Images/UTKFace/38_0_0_20170113210604697.jpg.chip.jpg,0,[0.9552738  0.04472618],,[ 1.321287 -1.740152],,0,,0,
Images/UTKFace/54_0_0_20170120223256415.jpg.chip.jpg,0,[0.97246    0.02754001],,[ 1.7618157 -1.8023733],,0,,0,
Images/UTKFace/78_0_0_20170111210454101.jpg.chip.jpg,0,[0.9877674  0.01223259],,[ 2.1291606 -2.2621827],,0,,0,
Images/UTKFace/47_0_0_20170117155944017.jpg.chip.jpg,0,[0.99635035 0.00364966],,[ 2.728066  -2.8813996],,0,,0,
Images/UTKFace/26_0_0_20170117153343071.jpg.chip.jpg,0,[0.98115253 0.01884751],,[ 1.793748  -2.1585991],,0,,0,
Images/UTKFace/58_0_0_20170117184403351.jpg.chip.jpg,0,[0.9979337  0.00206628],,[ 2.906494 -3.273445],,0,,0,
Images/UTKFace/53_0_0_20170117163655617.jpg.chip.jpg,0,[0.99810517 0.00189484],,[ 3.0610542 -3.2056677],,0,,0,
Images/UTKFace/50_0_0_20170117155052592.jpg.chip.jpg,0,[0.9676506  0.03234938],,[ 1.5414407 -1.8568356],,0,,0,
Images/UTKFace/46_0_0_20170104204638611.jpg.chip.jpg,0,[0.9986763  0.00132372],,[ 3.0277286 -3.5982585],,0,,0,
Images/UTKFace/25_0_0_20170116220630282.jpg.chip.jpg,0,[0.989361   0.01063901],,[ 2.1924465 -2.3400857],,0,,0,
Images/UTKFace/42_0_0_20170104184018702.jpg.chip.jpg,0,[0.9892797  0.01072031],,[ 1.9478369 -2.5770001],,0,,0,
Images/UTKFace/10_0_0_20170110224255796.jpg.chip.jpg,0,[0.6858054  0.31419462],,[ 0.21381027 -0.5667711 ],,0,,0,
Images/UTKFace/21_0_0_20170117142009042.jpg.chip.jpg,0,[0.98995    0.01004999],,[ 2.10732   -2.4827628],,0,,0,
Images/UTKFace/25_0_0_20170116222939697.jpg.chip.jpg,0,[0.8732867  0.12671322],,[ 0.87270576 -1.0576317 ],,0,,0,
Images/UTKFace/13_0_0_20170110225447389.jpg.chip.jpg,0,[0.9281697 0.0718303],,[ 1.2558347 -1.3030735],,0,,0,
Images/UTKFace/25_0_0_20170113181532013.jpg.chip.jpg,0,[0.8246374 0.1753626],,[ 0.81616616 -0.73192173],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.9438164  0.05618357],,[ 1.3290312 -1.4922762],,0,,0,
Images/UTKFace/35_0_0_20170116182345117.jpg.chip.jpg,0,[0.9955974  0.00440255],,[ 2.465337  -2.9558227],,0,,0,
Images/UTKFace/54_0_0_20170104212522653.jpg.chip.jpg,0,[0.99667513 0.00332489],,[ 2.672333 -3.030654],,0,,0,
Images/UTKFace/68_0_0_20170117171135900.jpg.chip.jpg,0,[0.93732345 0.06267653],,[ 1.1942309 -1.5108103],,0,,0,
Images/UTKFace/26_0_0_20170113210319406.jpg.chip.jpg,0,[0.6357698 0.3642302],,[ 0.1775023  -0.37954828],,0,,0,
Images/UTKFace/52_0_0_20170104212021653.jpg.chip.jpg,0,[0.9530434  0.04695664],,[ 1.3725665 -1.6378694],,0,,0,
Images/UTKFace/30_0_0_20170113135527027.jpg.chip.jpg,0,[0.99256754 0.00743248],,[ 2.1673265 -2.7271094],,0,,0,
Images/UTKFace/65_0_0_20170117160554095.jpg.chip.jpg,0,[0.9739771  0.02602291],,[ 1.4904982 -2.131912 ],,0,,0,
Images/UTKFace/67_0_0_20170108235729190.jpg.chip.jpg,0,[0.98487586 0.01512413],,[ 1.9297417 -2.2464821],,0,,0,
Images/UTKFace/36_0_0_20170117135846415.jpg.chip.jpg,0,[0.8294551 0.1705449],,[ 0.79101294 -0.7907574 ],,0,,0,
Images/UTKFace/43_0_0_20170104210618508.jpg.chip.jpg,0,[0.9827869  0.01721311],,[ 1.8515528 -2.1931682],,0,,0,
Images/UTKFace/30_0_0_20170119195542220.jpg.chip.jpg,0,[0.96097094 0.03902907],,[ 1.3746101 -1.8290274],,0,,0,
Images/UTKFace/32_0_0_20170114034605240.jpg.chip.jpg,0,[0.99757695 0.00242305],,[ 2.8320124 -3.1882882],,0,,0,
Images/UTKFace/34_0_0_20170117141607879.jpg.chip.jpg,0,[0.99247164 0.00752831],,[ 2.2094922 -2.6720362],,0,,0,
Images/UTKFace/82_0_0_20170111223913094.jpg.chip.jpg,0,[0.99496233 0.00503768],,[ 2.5077527 -2.7780056],,0,,0,
Images/UTKFace/52_0_0_20170117161015463.jpg.chip.jpg,0,[0.92382705 0.07617292],,[ 0.8459969 -1.649522 ],,0,,0,
Images/UTKFace/25_0_0_20170105162443771.jpg.chip.jpg,0,[0.998416   0.00158401],,[ 3.020081 -3.426128],,0,,0,
Images/UTKFace/26_0_0_20170113135319121.jpg.chip.jpg,0,[0.9533723  0.04662773],,[ 1.2558247 -1.7619854],,0,,0,
Images/UTKFace/60_0_0_20170113185244510.jpg.chip.jpg,0,[0.9944463 0.0055537],,[ 2.3628013 -2.8249202],,0,,0,
Images/UTKFace/9_0_0_20170110220132059.jpg.chip.jpg,0,[0.6563563 0.3436437],,[ 0.2811357  -0.36596265],,0,,0,
Images/UTKFace/85_0_0_20170111210319130.jpg.chip.jpg,0,[0.9286718  0.07132818],,[ 1.2140619 -1.3524021],,0,,0,
Images/UTKFace/17_0_0_20170120133328941.jpg.chip.jpg,0,[0.99083096 0.00916901],,[ 2.1402102 -2.542505 ],,0,,0,
Images/UTKFace/31_0_0_20170105165008674.jpg.chip.jpg,0,[0.97606796 0.023932  ],,[ 1.8672535 -1.8410621],,0,,0,
Images/UTKFace/26_0_0_20170113182141220.jpg.chip.jpg,0,[0.9974822 0.0025178],,[ 2.5960176 -3.385832 ],,0,,0,
Images/UTKFace/30_0_0_20170117123740914.jpg.chip.jpg,0,[0.98253417 0.01746584],,[ 1.8841575 -2.1457307],,0,,0,
