face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.4797373 0.5202627],,[-0.17858753 -0.09749225],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[9.9985141e-01 1.4867025e-04],,[ 4.2449756 -4.5686555],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.74752873 0.25247127],,[ 0.3280965  -0.75737876],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[9.9999654e-01 3.4155707e-06],,[ 6.2250314 -6.362131 ],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.9988236  0.00117642],,[ 3.0631762 -3.680922 ],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[9.9949449e-01 5.0553377e-04],,[ 3.6321483 -3.9572418],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.28127453 0.7187255 ],,[-0.6769846   0.26116374],,1,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.42167747 0.5783225 ],,[-0.4608013  -0.14491041],,1,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[9.999963e-01 3.717480e-06],,[ 6.0653877 -6.437073 ],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.00413252 0.9958675 ],,[-2.883051   2.6016767],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.03904039 0.9609596 ],,[-2.0775456  1.1257899],,1,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.9968594 0.0031406],,[ 2.6745381 -3.085657 ],,0,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[9.9992204e-01 7.7975747e-05],,[ 4.5529523 -4.9060826],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[9.9999899e-01 1.0366019e-06],,[ 6.8057194 -6.973842 ],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.99742395 0.00257603],,[ 3.0370193 -2.921908 ],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[1.0000000e+00 3.3092853e-08],,[ 8.393099 -8.83085 ],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[9.999992e-01 8.048946e-07],,[ 6.8428326 -7.189721 ],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[9.9999577e-01 4.2163902e-06],,[ 5.7790318 -6.597495 ],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.8959968  0.10400321],,[ 0.6584643 -1.4950509],,0,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[9.9999994e-01 6.1443636e-08],,[ 8.102986 -8.502159],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[9.9996001e-01 3.9943137e-05],,[ 4.9086533 -5.2193604],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.9988732  0.00112681],,[ 3.439622  -3.3476145],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.98949015 0.01050982],,[ 2.4114075 -2.1334722],,0,,0,
