face_name_align,race,gender_scores_fair,race_scores_fair,gender_outputs,race_outputs,gender_preds_fair,race_preds_fair,gender,race
Images/UTKFace/40_0_0_20170117140006196.jpg.chip.jpg,0,[0.9932752  0.00672476],,[ 2.1440177 -2.8511946],,0,,0,
Images/UTKFace/25_0_0_20170116223144178.jpg.chip.jpg,0,[0.8915391  0.10846091],,[ 0.94943583 -1.1571237 ],,0,,0,
Images/UTKFace/40_0_0_20170117134415492.jpg.chip.jpg,0,[0.95859265 0.04140738],,[ 1.4284763 -1.7135307],,0,,0,
Images/UTKFace/50_0_0_20170117160624326.jpg.chip.jpg,0,[0.9982827  0.00171732],,[ 2.8903804 -3.4748929],,0,,0,
Images/UTKFace/68_0_0_20170117171408597.jpg.chip.jpg,0,[0.9983298  0.00167024],,[ 2.9143171 -3.4787977],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.63857716 0.36142284],,[ 0.22309938 -0.3460945 ],,0,,0,
Images/UTKFace/4_0_0_20170105183540567.jpg.chip.jpg,0,[0.4941953  0.50580466],,[-0.01567846  0.00754126],,1,,0,
Images/UTKFace/47_0_0_20170119205119560.jpg.chip.jpg,0,[0.9940685  0.00593153],,[ 2.5149894 -2.6065354],,0,,0,
Images/UTKFace/40_0_0_20170117151450653.jpg.chip.jpg,0,[9.9951881e-01 4.8117922e-04],,[ 3.7638702 -3.8749192],,0,,0,
Images/UTKFace/25_0_0_20170117151532082.jpg.chip.jpg,0,[0.9694977  0.03050233],,[ 1.4952193 -1.9637555],,0,,0,
Images/UTKFace/60_0_0_20170109013457906.jpg.chip.jpg,0,[0.99881214 0.00118779],,[ 2.9801226 -3.7543528],,0,,0,
Images/UTKFace/12_0_0_20170117182308749.jpg.chip.jpg,0,[0.65508574 0.34491426],,[ 0.19182365 -0.44964662],,0,,0,
Images/UTKFace/45_0_0_20170104184307637.jpg.chip.jpg,0,[9.9978858e-01 2.1143453e-04],,[ 3.801598  -4.6597857],,0,,0,
Images/UTKFace/26_0_0_20170117091440776.jpg.chip.jpg,0,[9.9979550e-01 2.0451569e-04],,[ 3.91007   -4.5845914],,0,,0,
Images/UTKFace/88_0_0_20170113185121024.jpg.chip.jpg,0,[0.8325697  0.16743027],,[ 0.60811365 -0.9958362 ],,0,,0,
Images/UTKFace/38_0_0_20170113210604697.jpg.chip.jpg,0,[0.9975795  0.00242048],,[ 2.9037843 -3.1175802],,0,,0,
Images/UTKFace/54_0_0_20170120223256415.jpg.chip.jpg,0,[0.9833981  0.01660191],,[ 1.868679  -2.2128174],,0,,0,
Images/UTKFace/78_0_0_20170111210454101.jpg.chip.jpg,0,[0.9905778  0.00942214],,[ 2.1746051 -2.4806216],,0,,0,
