face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.36165878 0.6383412 ],,[-0.48551983  0.08265188],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[0.89707226 0.10292774],,[ 0.7356823 -1.4294269],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.7148396  0.28516042],,[ 0.15096177 -0.7680445 ],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[0.93382764 0.06617237],,[ 1.0379642 -1.6090647],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.87033165 0.12966835],,[ 0.850914  -1.0529802],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[0.67802227 0.3219777 ],,[ 0.14824544 -0.59645253],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.93883115 0.06116885],,[ 1.0921408 -1.6388568],,0,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.88370574 0.11629423],,[ 0.79544014 -1.2325605 ],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.7306072 0.2693928],,[ 0.19852653 -0.79917884],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.15346396 0.84653604],,[-1.1023052   0.60538185],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.7279004 0.2720996],,[ 0.26279777 -0.72119826],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.869901   0.13009906],,[ 0.6696654 -1.2304177],,0,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[0.85422784 0.14577219],,[ 0.6303797 -1.1377732],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[0.9927271  0.00727287],,[ 2.0484362 -2.8678684],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.6811332  0.31886682],,[ 0.02277542 -0.73620903],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[0.8822132  0.11778682],,[ 0.6992721 -1.3142853],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[0.9890953  0.01090469],,[ 1.8054415 -2.7021558],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[0.8172555  0.18274453],,[ 0.46154514 -1.0363175 ],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.0621501 0.9378499],,[-1.6671664  1.0468712],,1,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[0.98212385 0.01787616],,[ 1.625829  -2.3804207],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[0.5181271 0.4818729],,[-0.2631792 -0.3357195],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.8750993  0.12490074],,[ 0.5975306 -1.3492875],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.9081003  0.09189967],,[ 0.9434679 -1.3471894],,0,,0,
