face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.00360938 0.9963906 ],,[-3.1940205  2.4265833],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[9.9981105e-01 1.8895764e-04],,[ 3.9056025 -4.668196 ],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.92584115 0.07415886],,[ 1.2798507 -1.2446421],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[0.99443066 0.00556932],,[ 2.2983239 -2.8865745],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.99602705 0.00397298],,[ 2.4613652 -3.0628917],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[0.997356   0.00264398],,[ 2.6906388 -3.242183 ],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.9802343  0.01976568],,[ 1.7653258 -2.1385186],,0,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.9743894  0.02561058],,[ 1.598548  -2.0402575],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.98302424 0.01697572],,[ 1.5349416 -2.5239084],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.22940661 0.77059346],,[-0.5520368   0.65962803],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.95835096 0.04164909],,[ 1.0446616 -2.091273 ],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.98221487 0.01778509],,[ 1.7506267 -2.2608228],,0,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[9.9974835e-01 2.5168099e-04],,[ 3.5840683 -4.703028 ],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[9.9998885e-01 1.1211861e-05],,[ 4.984566 -6.413961],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.9801809  0.01981908],,[ 1.4804944 -2.4205978],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[9.9999940e-01 6.0668435e-07],,[ 6.60706   -7.7081966],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[0.9965758  0.00342422],,[ 2.4456372 -3.227814 ],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[9.9985391e-01 1.4610418e-04],,[ 3.7911866 -5.039858 ],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.28311402 0.716886  ],,[-1.1081527  -0.17908555],,1,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[9.9996465e-01 3.5352474e-05],,[ 4.44486  -5.805247],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[0.85270077 0.14729926],,[ 0.83330065 -0.92264175],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.99655956 0.00344047],,[ 2.6486287 -3.0200737],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.9507055  0.04929445],,[ 1.3644565 -1.5949364],,0,,0,
