face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.515093   0.48490694],,[-0.12098405 -0.18137456],,0,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[9.9984872e-01 1.5127045e-04],,[ 4.2221947 -4.5740952],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.7340012  0.26599884],,[ 0.27705967 -0.737959  ],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[9.999967e-01 3.254778e-06],,[ 6.206285 -6.429098],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.99853337 0.00146665],,[ 2.9116788 -3.6116288],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[9.9955642e-01 4.4359057e-04],,[ 3.6471643 -4.0730004],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.28166643 0.7183336 ],,[-0.67906404  0.25714657],,1,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.41524467 0.5847553 ],,[-0.4798556  -0.13753001],,1,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[9.9999166e-01 8.3460518e-06],,[ 5.750284  -5.9434295],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.0049067 0.9950933],,[-2.7575712  2.5546637],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.04040913 0.9595909 ],,[-2.0589764  1.108475 ],,1,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.99674666 0.00325332],,[ 2.634501  -3.0903194],,0,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[9.999135e-01 8.649688e-05],,[ 4.502357  -4.8529587],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[9.9999917e-01 8.1576809e-07],,[ 6.922107 -7.097028],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.9975016  0.00249836],,[ 3.027516 -2.962105],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[1.0000000e+00 3.3403936e-08],,[ 8.398589 -8.816003],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[9.9999923e-01 8.0736123e-07],,[ 6.8352404 -7.1942534],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[9.9999613e-01 3.8577996e-06],,[ 5.8281264 -6.6372833],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.9085477  0.09145227],,[ 0.7130919 -1.5829382],,0,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[9.9999994e-01 5.2758658e-08],,[ 8.159825  -8.5977125],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[9.999586e-01 4.143813e-05],,[ 4.884225  -5.2070427],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.99897707 0.00102297],,[ 3.4844203 -3.3995972],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.9889073  0.01109272],,[ 2.3610115 -2.1293   ],,0,,0,
Images/UTKFace/8_1_0_20170109205127726.jpg.chip.jpg,0,[9.9999869e-01 1.3002652e-06],,[ 6.663276  -6.8896646],,0,,0,
Images/UTKFace/14_1_0_20170109213522480.jpg.chip.jpg,0,[9.9999917e-01 8.1699858e-07],,[ 6.9436355 -7.0739923],,0,,0,
Images/UTKFace/22_1_0_20170116220932996.jpg.chip.jpg,0,[0.9174596  0.08254036],,[ 1.0845906 -1.3237306],,0,,0,
Images/UTKFace/9_0_0_20170110220441522.jpg.chip.jpg,0,[9.998063e-01 1.937089e-04],,[ 4.1866803 -4.36228  ],,0,,0,
Images/UTKFace/9_0_0_20170110215520268.jpg.chip.jpg,0,[9.9992537e-01 7.4606796e-05],,[ 4.3732214 -5.129983 ],,0,,0,
Images/UTKFace/18_1_0_20170109214215051.jpg.chip.jpg,0,[9.9994159e-01 5.8402686e-05],,[ 4.7094393 -5.038651 ],,0,,0,
Images/UTKFace/18_1_0_20170109212905543.jpg.chip.jpg,0,[0.61733246 0.38266757],,[ 0.09263043 -0.3856106 ],,0,,0,
Images/UTKFace/18_1_0_20170109213856511.jpg.chip.jpg,0,[9.9999905e-01 9.4479060e-07],,[ 6.826231  -7.0460706],,0,,0,
Images/UTKFace/8_1_0_20170109205018500.jpg.chip.jpg,0,[9.9999553e-01 4.5097177e-06],,[ 6.0425024 -6.266769 ],,0,,0,
Images/UTKFace/4_1_0_20170109201611941.jpg.chip.jpg,0,[9.9989575e-01 1.0421665e-04],,[ 4.1852717 -4.9836626],,0,,0,
Images/UTKFace/18_1_0_20170109214557098.jpg.chip.jpg,0,[9.99988675e-01 1.13296355e-05],,[ 5.477457 -5.91062 ],,0,,0,
Images/UTKFace/10_0_0_20161220222308131.jpg.chip.jpg,0,[9.9999988e-01 1.2290556e-07],,[ 7.7777867 -8.134063 ],,0,,0,
Images/UTKFace/12_0_0_20170117182308749.jpg.chip.jpg,0,[9.9957442e-01 4.2554172e-04],,[ 3.815135 -3.946587],,0,,0,
Images/UTKFace/1_1_0_20170109191021631.jpg.chip.jpg,0,[9.9999803e-01 1.9189936e-06],,[ 6.383221  -6.7804866],,0,,0,
Images/UTKFace/1_1_0_20170110212607474.jpg.chip.jpg,0,[1.0000000e+00 2.2318916e-08],,[ 8.436666 -9.181166],,0,,0,
