face_name_align,race,gender_scores_fair,race_scores_fair,gender_outputs,race_outputs,gender_preds_fair,race_preds_fair,gender,race
Images/UTKFace/40_0_0_20170117140006196.jpg.chip.jpg,0,[0.99623513 0.00376485],,[ 2.6532338 -2.9250426],,0,,0,
Images/UTKFace/25_0_0_20170116223144178.jpg.chip.jpg,0,[0.72239697 0.27760297],,[ 0.28412843 -0.67225444],,0,,0,
Images/UTKFace/40_0_0_20170117134415492.jpg.chip.jpg,0,[0.9948651  0.00513488],,[ 2.4157038 -2.8508465],,0,,0,
Images/UTKFace/50_0_0_20170117160624326.jpg.chip.jpg,0,[9.990683e-01 9.317154e-04],,[ 3.2587805 -3.7187705],,0,,0,
Images/UTKFace/68_0_0_20170117171408597.jpg.chip.jpg,0,[0.84465456 0.15534543],,[ 0.77223307 -0.9210436 ],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.75857574 0.24142423],,[ 0.27505782 -0.86982906],,0,,0,
Images/UTKFace/4_0_0_20170105183540567.jpg.chip.jpg,0,[0.60654193 0.39345807],,[ 0.06608018 -0.36671913],,0,,0,
Images/UTKFace/47_0_0_20170119205119560.jpg.chip.jpg,0,[9.999637e-01 3.626499e-05],,[ 4.42937   -5.7952514],,0,,0,
Images/UTKFace/40_0_0_20170117151450653.jpg.chip.jpg,0,[9.9992955e-01 7.0429720e-05],,[ 4.2020564 -5.3587685],,0,,0,
Images/UTKFace/25_0_0_20170117151532082.jpg.chip.jpg,0,[0.9972844  0.00271562],,[ 2.3091996 -3.596817 ],,0,,0,
Images/UTKFace/60_0_0_20170109013457906.jpg.chip.jpg,0,[0.99813044 0.00186951],,[ 3.078454  -3.2017527],,0,,0,
Images/UTKFace/12_0_0_20170117182308749.jpg.chip.jpg,0,[0.945419   0.05458095],,[ 1.3224939 -1.5294493],,0,,0,
Images/UTKFace/45_0_0_20170104184307637.jpg.chip.jpg,0,[9.9990785e-01 9.2184659e-05],,[ 4.217615  -5.0740094],,0,,0,
Images/UTKFace/26_0_0_20170117091440776.jpg.chip.jpg,0,[9.9999607e-01 3.8790695e-06],,[ 5.660507 -6.799404],,0,,0,
Images/UTKFace/88_0_0_20170113185121024.jpg.chip.jpg,0,[0.99797237 0.00202769],,[ 2.8083963 -3.3904333],,0,,0,
Images/UTKFace/38_0_0_20170113210604697.jpg.chip.jpg,0,[0.9774069  0.02259309],,[ 1.8174049 -1.9498541],,0,,0,
Images/UTKFace/54_0_0_20170120223256415.jpg.chip.jpg,0,[0.9985232  0.00147688],,[ 2.861979 -3.654368],,0,,0,
Images/UTKFace/78_0_0_20170111210454101.jpg.chip.jpg,0,[9.9946529e-01 5.3475826e-04],,[ 3.4195378 -4.113623 ],,0,,0,
Images/UTKFace/47_0_0_20170117155944017.jpg.chip.jpg,0,[9.9971050e-01 2.8951955e-04],,[ 3.438131 -4.708867],,0,,0,
Images/UTKFace/26_0_0_20170117153343071.jpg.chip.jpg,0,[0.99707097 0.00292903],,[ 2.458642  -3.3715096],,0,,0,
Images/UTKFace/58_0_0_20170117184403351.jpg.chip.jpg,0,[0.9903352 0.0096648],,[ 2.3028903 -2.3266625],,0,,0,
Images/UTKFace/53_0_0_20170117163655617.jpg.chip.jpg,0,[0.99639595 0.00360406],,[ 2.5088022 -3.1132805],,0,,0,
Images/UTKFace/50_0_0_20170117155052592.jpg.chip.jpg,0,[9.9966496e-01 3.3504257e-04],,[ 3.5980148 -4.402903 ],,0,,0,
Images/UTKFace/46_0_0_20170104204638611.jpg.chip.jpg,0,[9.999523e-01 4.765222e-05],,[ 4.4100366 -5.541497 ],,0,,0,
Images/UTKFace/25_0_0_20170116220630282.jpg.chip.jpg,0,[0.883139   0.11686105],,[ 0.7516257 -1.2708713],,0,,0,
Images/UTKFace/42_0_0_20170104184018702.jpg.chip.jpg,0,[0.9985678  0.00143215],,[ 2.9805393 -3.5666077],,0,,0,
Images/UTKFace/10_0_0_20170110224255796.jpg.chip.jpg,0,[0.8658381  0.13416184],,[ 0.7146044 -1.1500467],,0,,0,
Images/UTKFace/21_0_0_20170117142009042.jpg.chip.jpg,0,[0.9976338  0.00236618],,[ 2.5131557 -3.5309558],,0,,0,
Images/UTKFace/25_0_0_20170116222939697.jpg.chip.jpg,0,[0.9650881  0.03491188],,[ 1.3329384 -1.9864539],,0,,0,
Images/UTKFace/13_0_0_20170110225447389.jpg.chip.jpg,0,[0.977891   0.02210899],,[ 1.7134048 -2.076009 ],,0,,0,
Images/UTKFace/25_0_0_20170113181532013.jpg.chip.jpg,0,[0.8938429  0.10615712],,[ 0.69645524 -1.4341545 ],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.8814398  0.11856017],,[ 0.91034186 -1.0957944 ],,0,,0,
Images/UTKFace/35_0_0_20170116182345117.jpg.chip.jpg,0,[0.9965391  0.00346093],,[ 2.427365 -3.235386],,0,,0,
Images/UTKFace/54_0_0_20170104212522653.jpg.chip.jpg,0,[0.98841184 0.01158812],,[ 2.018856  -2.4272633],,0,,0,
Images/UTKFace/68_0_0_20170117171135900.jpg.chip.jpg,0,[0.9881477  0.01185231],,[ 2.1838803 -2.2394292],,0,,0,
Images/UTKFace/26_0_0_20170113210319406.jpg.chip.jpg,0,[0.7197565 0.2802435],,[ 0.51578087 -0.42747337],,0,,0,
Images/UTKFace/52_0_0_20170104212021653.jpg.chip.jpg,0,[9.9990153e-01 9.8423705e-05],,[ 4.170684  -5.0554466],,0,,0,
Images/UTKFace/30_0_0_20170113135527027.jpg.chip.jpg,0,[0.98502576 0.01497422],,[ 1.8536912 -2.3326466],,0,,0,
Images/UTKFace/65_0_0_20170117160554095.jpg.chip.jpg,0,[0.998746   0.00125403],,[ 2.8678071 -3.812334 ],,0,,0,
Images/UTKFace/67_0_0_20170108235729190.jpg.chip.jpg,0,[9.990574e-01 9.425624e-04],,[ 3.3103695 -3.655596 ],,0,,0,
Images/UTKFace/36_0_0_20170117135846415.jpg.chip.jpg,0,[0.50570995 0.49429008],,[-0.61465394 -0.6374946 ],,0,,0,
Images/UTKFace/43_0_0_20170104210618508.jpg.chip.jpg,0,[0.9938084  0.00619158],,[ 2.4979608 -2.5803938],,0,,0,
Images/UTKFace/30_0_0_20170119195542220.jpg.chip.jpg,0,[9.995047e-01 4.953064e-04],,[ 3.3567083 -4.2531304],,0,,0,
Images/UTKFace/32_0_0_20170114034605240.jpg.chip.jpg,0,[9.9998730e-01 1.2654126e-05],,[ 5.060842  -6.2166724],,0,,0,
Images/UTKFace/34_0_0_20170117141607879.jpg.chip.jpg,0,[9.9970818e-01 2.9184413e-04],,[ 3.6727955 -4.466203 ],,0,,0,
Images/UTKFace/82_0_0_20170111223913094.jpg.chip.jpg,0,[0.84555966 0.1544403 ],,[ 0.7113025 -0.9888885],,0,,0,
Images/UTKFace/52_0_0_20170117161015463.jpg.chip.jpg,0,[0.88353145 0.11646857],,[ 0.8754143 -1.1508911],,0,,0,
Images/UTKFace/25_0_0_20170105162443771.jpg.chip.jpg,0,[0.9987947  0.00120536],,[ 2.8823655 -3.8374016],,0,,0,
Images/UTKFace/26_0_0_20170113135319121.jpg.chip.jpg,0,[0.9984011  0.00159883],,[ 2.809209  -3.6276731],,0,,0,
Images/UTKFace/60_0_0_20170113185244510.jpg.chip.jpg,0,[9.9963671e-01 3.6326077e-04],,[ 3.6631413 -4.256885 ],,0,,0,
Images/UTKFace/9_0_0_20170110220132059.jpg.chip.jpg,0,[0.97045356 0.02954639],,[ 1.4209205 -2.0708816],,0,,0,
Images/UTKFace/85_0_0_20170111210319130.jpg.chip.jpg,0,[9.992540e-01 7.459838e-04],,[ 3.2970533 -3.903007 ],,0,,0,
Images/UTKFace/17_0_0_20170120133328941.jpg.chip.jpg,0,[9.9974000e-01 2.6006467e-04],,[ 3.691732 -4.562588],,0,,0,
Images/UTKFace/31_0_0_20170105165008674.jpg.chip.jpg,0,[9.9991643e-01 8.3536936e-05],,[ 4.318266 -5.071872],,0,,0,
Images/UTKFace/26_0_0_20170113182141220.jpg.chip.jpg,0,[0.9934344  0.00656557],,[ 2.3846533 -2.634676 ],,0,,0,
Images/UTKFace/30_0_0_20170117123740914.jpg.chip.jpg,0,[0.99764544 0.00235457],,[ 2.3627021 -3.686337 ],,0,,0,
Images/UTKFace/27_0_0_20170114034255912.jpg.chip.jpg,0,[9.999434e-01 5.660388e-05],,[ 4.311312  -5.4680643],,0,,0,
Images/UTKFace/62_0_0_20170111193832899.jpg.chip.jpg,0,[9.9994737e-01 5.2597545e-05],,[ 4.6690164 -5.183772 ],,0,,0,
Images/UTKFace/13_0_0_20170110220458081.jpg.chip.jpg,0,[0.99070114 0.00929888],,[ 2.0061564 -2.6623623],,0,,0,
Images/UTKFace/82_0_0_20170111223748572.jpg.chip.jpg,0,[0.9639232  0.03607678],,[ 1.3486068 -1.9367552],,0,,0,
Images/UTKFace/50_0_0_20170117185149577.jpg.chip.jpg,0,[9.9983960e-01 1.6041966e-04],,[ 4.021581  -4.7159758],,0,,0,
Images/UTKFace/67_0_0_20170111193821219.jpg.chip.jpg,0,[0.86346215 0.1365379 ],,[ 0.75549763 -1.0888503 ],,0,,0,
Images/UTKFace/30_0_0_20170117181232946.jpg.chip.jpg,0,[0.9773994  0.02260058],,[ 1.6988783 -2.0680416],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[9.998641e-01 1.358552e-04],,[ 3.9466317 -4.9571533],,0,,0,
Images/UTKFace/39_0_0_20170104205032348.jpg.chip.jpg,0,[0.9954043  0.00459566],,[ 2.4556878 -2.922349 ],,0,,0,
Images/UTKFace/90_0_0_20170117175416532.jpg.chip.jpg,0,[0.3710925 0.6289075],,[-0.48616445  0.04136834],,1,,0,
Images/UTKFace/28_0_0_20170117202525511.jpg.chip.jpg,0,[9.9997151e-01 2.8468812e-05],,[ 4.6968155 -5.7698574],,0,,0,
Images/UTKFace/52_0_0_20170113183829983.jpg.chip.jpg,0,[9.999381e-01 6.193865e-05],,[ 4.126745 -5.562559],,0,,0,
Images/UTKFace/40_0_0_20170117182937462.jpg.chip.jpg,0,[9.9973732e-01 2.6265456e-04],,[ 3.5327559 -4.7116523],,0,,0,
Images/UTKFace/36_0_0_20170117135444550.jpg.chip.jpg,0,[9.9994928e-01 5.0700357e-05],,[ 4.6867213 -5.2028055],,0,,0,
Images/UTKFace/25_0_0_20170117135059549.jpg.chip.jpg,0,[0.98141485 0.01858513],,[ 1.6095654 -2.3570678],,0,,0,
Images/UTKFace/55_0_0_20170117191622249.jpg.chip.jpg,0,[9.9947804e-01 5.2199530e-04],,[ 3.5606463 -3.9966836],,0,,0,
Images/UTKFace/40_0_0_20170117090946200.jpg.chip.jpg,0,[0.99514294 0.004857  ],,[ 2.2468524 -3.0756137],,0,,0,
Images/UTKFace/67_0_0_20170117195143525.jpg.chip.jpg,0,[0.99834985 0.00165018],,[ 2.9518747 -3.4533465],,0,,0,
Images/UTKFace/26_0_0_20170113135244994.jpg.chip.jpg,0,[9.9928284e-01 7.1715208e-04],,[ 3.3043613 -3.935144 ],,0,,0,
Images/UTKFace/30_0_0_20170117153441021.jpg.chip.jpg,0,[2.3338522e-04 9.9976659e-01],,[-4.382096  3.980491],,1,,0,
Images/UTKFace/25_0_0_20170116215652482.jpg.chip.jpg,0,[0.8500067  0.14999333],,[ 0.41443956 -1.3202139 ],,0,,0,
Images/UTKFace/39_0_0_20170104204717955.jpg.chip.jpg,0,[9.9983096e-01 1.6903118e-04],,[ 4.0783067 -4.6069517],,0,,0,
Images/UTKFace/38_0_0_20170117120920017.jpg.chip.jpg,0,[0.9975999  0.00240008],,[ 2.6169193 -3.4129293],,0,,0,
Images/UTKFace/24_0_0_20170116215532270.jpg.chip.jpg,0,[0.86155754 0.13844247],,[ 0.6810094 -1.1472776],,0,,0,
Images/UTKFace/7_0_0_20170110220627122.jpg.chip.jpg,0,[0.93517625 0.06482372],,[ 1.0630329 -1.6060306],,0,,0,
Images/UTKFace/23_0_0_20170117144517953.jpg.chip.jpg,0,[9.9980980e-01 1.9021763e-04],,[ 3.9285731 -4.6385784],,0,,0,
Images/UTKFace/55_0_0_20170117155039029.jpg.chip.jpg,0,[0.99326855 0.00673142],,[ 2.3155904 -2.6786244],,0,,0,
Images/UTKFace/70_0_0_20170104213700973.jpg.chip.jpg,0,[0.87745863 0.12254138],,[ 0.7134301 -1.2551509],,0,,0,
Images/UTKFace/9_0_0_20170110220241330.jpg.chip.jpg,0,[0.1951023  0.80489767],,[-0.73889375  0.6782974 ],,1,,0,
Images/UTKFace/72_0_0_20170111210618013.jpg.chip.jpg,0,[0.9535743  0.04642563],,[ 1.5038896 -1.5184762],,0,,0,
Images/UTKFace/1_0_0_20161219194004596.jpg.chip.jpg,0,[0.03147677 0.96852326],,[-1.8888091  1.5377139],,1,,0,
Images/UTKFace/88_0_0_20170111210626829.jpg.chip.jpg,0,[0.9988083  0.00119166],,[ 3.1290755 -3.6021383],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[0.80002666 0.19997336],,[ 0.6615583 -0.7249026],,0,,0,
Images/UTKFace/10_0_0_20161220222308131.jpg.chip.jpg,0,[0.8654182  0.13458182],,[ 0.65553623 -1.2055043 ],,0,,0,
Images/UTKFace/13_0_0_20170110232519225.jpg.chip.jpg,0,[0.5610886  0.43891135],,[ 0.09581014 -0.14977139],,0,,0,
Images/UTKFace/7_0_0_20170110215603860.jpg.chip.jpg,0,[0.88875574 0.11124425],,[ 0.70164335 -1.3764508 ],,0,,0,
Images/UTKFace/15_0_0_20170116201253769.jpg.chip.jpg,0,[0.9901229  0.00987711],,[ 2.0157547 -2.5918543],,0,,0,
Images/UTKFace/52_0_0_20170117161010863.jpg.chip.jpg,0,[9.9958050e-01 4.1948876e-04],,[ 3.4353614 -4.340693 ],,0,,0,
Images/UTKFace/41_0_0_20170104204845308.jpg.chip.jpg,0,[9.9991691e-01 8.3108236e-05],,[ 4.0316944 -5.3635893],,0,,0,
Images/UTKFace/26_0_0_20170113210127348.jpg.chip.jpg,0,[0.96168125 0.03831884],,[ 1.3748883 -1.847853 ],,0,,0,
Images/UTKFace/45_0_0_20170111204133863.jpg.chip.jpg,0,[0.6350353  0.36496466],,[ 0.2599038  -0.29397622],,0,,0,
