face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/34_1_0_20170117171647603.jpg.chip.jpg,0,[0.9138527  0.08614732],,[ 1.1278065 -1.233804 ],,0,,1,
Images/UTKFace/26_0_0_20170113210127157.jpg.chip.jpg,0,[0.5829558  0.41704422],,[ 0.09031172 -0.24460733],,0,,0,
Images/UTKFace/19_1_1_20170114030819891.jpg.chip.jpg,1,[0.8892976  0.11070239],,[ 0.9620934 -1.121493 ],,0,,0,
Images/UTKFace/1_0_0_20170109191445171.jpg.chip.jpg,0,[0.9220877  0.07791226],,[ 1.0312871 -1.43977  ],,0,,0,
Images/UTKFace/60_0_0_20170117001131850.jpg.chip.jpg,0,[0.030361 0.969639],,[-2.0010242  1.4627408],,1,,1,
Images/UTKFace/25_1_0_20170117152143899.jpg.chip.jpg,0,[0.6385897  0.36141032],,[ 0.10580046 -0.46344763],,0,,0,
Images/UTKFace/31_1_1_20170116155750618.jpg.chip.jpg,1,[0.6471292  0.35287085],,[ 0.06017979 -0.54626405],,0,,1,
Images/UTKFace/40_0_0_20170113210126285.jpg.chip.jpg,0,[0.28408474 0.71591526],,[-0.6351289   0.28916025],,1,,1,
Images/UTKFace/38_0_1_20170117184650128.jpg.chip.jpg,1,[0.25792754 0.7420724 ],,[-0.867135    0.18963316],,1,,1,
Images/UTKFace/35_0_1_20170117141828539.jpg.chip.jpg,1,[0.21137679 0.7886232 ],,[-0.8954747  0.4211717],,1,,1,
Images/UTKFace/60_1_0_20170110140637026.jpg.chip.jpg,0,[0.17239544 0.8276046 ],,[-0.93846416  0.63028055],,1,,1,
Images/UTKFace/71_0_0_20170111210043449.jpg.chip.jpg,0,[0.00307343 0.9969265 ],,[-2.9911222  2.790759 ],,1,,1,
Images/UTKFace/25_0_1_20170113145422493.jpg.chip.jpg,1,[0.02527604 0.974724  ],,[-2.0441954  1.608102 ],,1,,0,
Images/UTKFace/48_0_0_20170104184719245.jpg.chip.jpg,0,[0.1100697 0.8899303],,[-1.2416562  0.8483732],,1,,1,
Images/UTKFace/21_0_0_20170114025137038.jpg.chip.jpg,0,[0.93909067 0.06090929],,[ 1.12905   -1.6064763],,0,,0,
Images/UTKFace/3_0_0_20170110213730328.jpg.chip.jpg,0,[0.99224603 0.007754  ],,[ 2.3315284 -2.5202334],,0,,0,
Images/UTKFace/56_0_0_20170109012703197.jpg.chip.jpg,0,[0.55328476 0.4467152 ],,[-0.03545486 -0.2494064 ],,0,,1,
Images/UTKFace/29_0_0_20170109013328101.jpg.chip.jpg,0,[0.2588216 0.7411784],,[-0.5875707   0.46453154],,1,,0,
Images/UTKFace/51_1_1_20170112213230359.jpg.chip.jpg,1,[0.35771427 0.64228576],,[-0.53723043  0.0480684 ],,1,,1,
Images/UTKFace/49_0_1_20170117180355439.jpg.chip.jpg,1,[0.1125501 0.88745  ],,[-1.3833828  0.6815709],,1,,1,
Images/UTKFace/32_0_1_20170117135943245.jpg.chip.jpg,1,[0.14950705 0.850493  ],,[-1.0946726   0.64380026],,1,,1,
Images/UTKFace/50_0_0_20170117180346013.jpg.chip.jpg,0,[0.631047   0.36895305],,[-0.11652309 -0.653234  ],,0,,1,
Images/UTKFace/26_1_1_20170116160647680.jpg.chip.jpg,1,[0.22824092 0.7717591 ],,[-0.785336   0.4329347],,1,,0,
Images/UTKFace/25_0_1_20170117195252189.jpg.chip.jpg,1,[0.41988498 0.580115  ],,[-0.31651497  0.00673048],,1,,0,
Images/UTKFace/60_1_0_20170104185020782.jpg.chip.jpg,0,[0.08325273 0.91674733],,[-1.4035692   0.99538165],,1,,1,
Images/UTKFace/51_1_0_20170117160938079.jpg.chip.jpg,0,[0.29651842 0.70348155],,[-0.7057068   0.15822554],,1,,1,
Images/UTKFace/11_0_0_20170110220500946.jpg.chip.jpg,0,[0.25538114 0.74461883],,[-0.7651489   0.30496633],,1,,0,
Images/UTKFace/42_1_1_20170116021841454.jpg.chip.jpg,1,[0.20206387 0.79793614],,[-0.91837674  0.45506808],,1,,1,
Images/UTKFace/31_0_1_20170116024257506.jpg.chip.jpg,1,[0.09304574 0.9069542 ],,[-1.2567203  1.0202805],,1,,1,
Images/UTKFace/4_0_1_20161219230428976.jpg.chip.jpg,1,[0.78854793 0.21145207],,[ 0.5902318  -0.72596306],,0,,0,
Images/UTKFace/32_1_0_20170104172950778.jpg.chip.jpg,0,[0.69445014 0.30554983],,[ 0.25340283 -0.56760466],,0,,1,
Images/UTKFace/62_0_0_20170111193832899.jpg.chip.jpg,0,[0.61886847 0.38113156],,[ 0.08602791 -0.39872015],,0,,1,
Images/UTKFace/70_0_0_20170111201153097.jpg.chip.jpg,0,[0.6095361 0.3904639],,[ 0.0679877  -0.37737504],,0,,1,
Images/UTKFace/45_1_1_20170116234410850.jpg.chip.jpg,1,[0.95648265 0.04351736],,[ 1.4307494 -1.6593533],,0,,1,
Images/UTKFace/85_0_0_20170120221827893.jpg.chip.jpg,0,[0.06303579 0.93696415],,[-1.5874887  1.1114537],,1,,1,
Images/UTKFace/54_0_0_20170120223356317.jpg.chip.jpg,0,[0.02592294 0.97407705],,[-2.0023336  1.6240286],,1,,1,
Images/UTKFace/29_1_1_20170116171310427.jpg.chip.jpg,1,[0.62141836 0.37858167],,[ 0.05825163 -0.4373211 ],,0,,0,
Images/UTKFace/61_1_0_20170109150858084.jpg.chip.jpg,0,[0.1713239  0.82867604],,[-0.9051434   0.67112994],,1,,1,
Images/UTKFace/75_0_0_20170113185416591.jpg.chip.jpg,0,[0.04959045 0.95040953],,[-1.668037   1.2850577],,1,,1,
Images/UTKFace/35_0_0_20170117173401692.jpg.chip.jpg,0,[0.6770717  0.32292837],,[ 0.27173722 -0.46860942],,0,,1,
Images/UTKFace/9_0_0_20170110225608402.jpg.chip.jpg,0,[0.40990305 0.59009695],,[-0.4251448  -0.06077865],,1,,0,
Images/UTKFace/32_0_1_20170116003725128.jpg.chip.jpg,1,[0.13153431 0.8684657 ],,[-1.129303   0.7581574],,1,,1,
Images/UTKFace/26_1_1_20170116164358291.jpg.chip.jpg,1,[0.03683015 0.9631698 ],,[-1.8739965  1.3899163],,1,,0,
Images/UTKFace/50_1_0_20170117134105409.jpg.chip.jpg,0,[0.35996932 0.6400307 ],,[-0.45033497  0.12516221],,1,,1,
Images/UTKFace/30_1_0_20170117151337477.jpg.chip.jpg,0,[0.5115489 0.4884511],,[-0.13829239 -0.18449622],,0,,1,
Images/UTKFace/58_1_1_20170113185350033.jpg.chip.jpg,1,[0.42040914 0.5795909 ],,[-0.40830588 -0.08721165],,1,,1,
Images/UTKFace/26_1_1_20170112235543761.jpg.chip.jpg,1,[0.22967997 0.77032006],,[-0.82987493  0.38024423],,1,,0,
Images/UTKFace/24_1_0_20170103163129280.jpg.chip.jpg,0,[0.29868594 0.70131403],,[-0.5597496   0.29381365],,1,,0,
Images/UTKFace/25_0_0_20170117143439000.jpg.chip.jpg,0,[0.11412424 0.8858757 ],,[-1.2755418  0.7737472],,1,,0,
Images/UTKFace/23_1_0_20170103180035647.jpg.chip.jpg,0,[0.8867179 0.1132821],,[ 0.6034406 -1.454205 ],,0,,0,
Images/UTKFace/17_1_0_20170104011923497.jpg.chip.jpg,0,[0.939462   0.06053801],,[ 1.086523  -1.6555129],,0,,0,
Images/UTKFace/1_1_0_20161219202919508.jpg.chip.jpg,0,[0.9875683  0.01243171],,[ 2.0047505 -2.3702447],,0,,0,
Images/UTKFace/24_1_1_20170112234401495.jpg.chip.jpg,1,[0.80348855 0.1965115 ],,[ 0.5726061 -0.8356358],,0,,0,
Images/UTKFace/93_1_0_20170120225304313.jpg.chip.jpg,0,[0.1589668 0.8410332],,[-1.0672479   0.59868807],,1,,1,
