face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.07548306 0.924517  ],,[-1.4672881  1.038075 ],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[0.5550963  0.44490373],,[-0.22568062 -0.44696432],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.75773656 0.24226345],,[ 0.28627735 -0.8540325 ],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[0.86936367 0.1306364 ],,[ 0.6230962 -1.2722474],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.24631394 0.7536861 ],,[-0.71567255  0.40269652],,1,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[0.7818994  0.21810062],,[ 0.379868   -0.89690155],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.9622002  0.03779974],,[ 1.2641405 -1.97278  ],,0,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.70831174 0.29168826],,[ 0.18970245 -0.69749624],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.746665   0.25333497],,[ 0.28515905 -0.79574496],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.17490599 0.825094  ],,[-0.9230589  0.6281899],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.91484797 0.085152  ],,[ 0.8972903 -1.4770298],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.14051227 0.8594877 ],,[-1.1088985   0.70214313],,1,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[0.4460721  0.55392796],,[-0.33577064 -0.1192167 ],,1,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[0.98935956 0.01064048],,[ 1.8986402 -2.6337519],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.7850204 0.2149796],,[ 0.4024601 -0.8927065],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[0.5727791  0.42722082],,[-0.0985914  -0.39179063],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[0.92159915 0.07840087],,[ 0.90940017 -1.5548751 ],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[0.7076112  0.29238874],,[ 0.17831212 -0.70549846],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.18542045 0.8145795 ],,[-0.96776056  0.51228553],,1,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[0.89960104 0.10039897],,[ 0.797278  -1.3955215],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[0.78754216 0.21245787],,[ 0.4167092 -0.893464 ],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.95440966 0.04559031],,[ 1.2745918 -1.7668061],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.84302706 0.15697297],,[ 0.60522854 -1.075697  ],,0,,0,
Images/UTKFace/8_1_0_20170109205127726.jpg.chip.jpg,0,[0.62082654 0.3791734 ],,[ 0.01909703 -0.47396114],,0,,0,
Images/UTKFace/14_1_0_20170109213522480.jpg.chip.jpg,0,[0.89765495 0.102345  ],,[ 0.7829238 -1.3885125],,0,,0,
Images/UTKFace/22_1_0_20170116220932996.jpg.chip.jpg,0,[0.65336645 0.34663352],,[ 0.0670765  -0.56679356],,0,,0,
Images/UTKFace/9_0_0_20170110220441522.jpg.chip.jpg,0,[0.826535   0.17346501],,[ 0.50126046 -1.0600059 ],,0,,0,
Images/UTKFace/9_0_0_20170110215520268.jpg.chip.jpg,0,[0.80403036 0.19596966],,[ 0.42770186 -0.9839754 ],,0,,0,
Images/UTKFace/18_1_0_20170109214215051.jpg.chip.jpg,0,[0.32195264 0.67804736],,[-0.5657783   0.17903446],,1,,0,
Images/UTKFace/18_1_0_20170109212905543.jpg.chip.jpg,0,[0.4268443 0.5731557],,[-0.35940355 -0.06466541],,1,,0,
Images/UTKFace/18_1_0_20170109213856511.jpg.chip.jpg,0,[0.8920326 0.1079674],,[ 0.73744994 -1.3742234 ],,0,,0,
Images/UTKFace/8_1_0_20170109205018500.jpg.chip.jpg,0,[0.9343723  0.06562768],,[ 0.98475057 -1.671127  ],,0,,0,
Images/UTKFace/4_1_0_20170109201611941.jpg.chip.jpg,0,[0.708744   0.29125595],,[ 0.19996038 -0.68933165],,0,,0,
Images/UTKFace/18_1_0_20170109214557098.jpg.chip.jpg,0,[0.56468934 0.43531066],,[-0.07535772 -0.3355735 ],,0,,0,
Images/UTKFace/10_0_0_20161220222308131.jpg.chip.jpg,0,[0.95803666 0.04196332],,[ 1.2412126 -1.8868777],,0,,0,
Images/UTKFace/12_0_0_20170117182308749.jpg.chip.jpg,0,[0.6926094  0.30739054],,[ 0.17084011 -0.64150697],,0,,0,
Images/UTKFace/1_1_0_20170109191021631.jpg.chip.jpg,0,[0.984612   0.01538801],,[ 1.6946898 -2.4639692],,0,,0,
Images/UTKFace/1_1_0_20170110212607474.jpg.chip.jpg,0,[0.9818396  0.01816034],,[ 1.6925558 -2.297632 ],,0,,0,
Images/UTKFace/30_1_0_20170117151337477.jpg.chip.jpg,0,[0.7715894  0.22841056],,[ 0.32716975 -0.89013815],,0,,0,
Images/UTKFace/32_1_0_20170116221804392.jpg.chip.jpg,0,[0.76981115 0.23018882],,[ 0.2864363 -0.920809 ],,0,,0,
Images/UTKFace/20_1_0_20170117133854316.jpg.chip.jpg,0,[0.91722816 0.08277187],,[ 0.9389764 -1.4662915],,0,,0,
Images/UTKFace/26_0_0_20170113182141220.jpg.chip.jpg,0,[0.5018725  0.49812752],,[-0.22721837 -0.23470831],,0,,0,
Images/UTKFace/16_1_0_20170109213954271.jpg.chip.jpg,0,[0.5325337  0.46746626],,[-0.18297343 -0.3132924 ],,0,,0,
Images/UTKFace/8_1_0_20170109205024714.jpg.chip.jpg,0,[0.85658824 0.14341173],,[ 0.5789834 -1.2082543],,0,,0,
Images/UTKFace/13_0_0_20170103200550455.jpg.chip.jpg,0,[0.4993486  0.50065136],,[-0.2024274 -0.199822 ],,1,,0,
Images/UTKFace/17_1_0_20170109213642438.jpg.chip.jpg,0,[0.88990104 0.11009894],,[ 0.7853111 -1.3044198],,0,,0,
Images/UTKFace/18_0_0_20170117135529944.jpg.chip.jpg,0,[0.30598947 0.69401056],,[-0.6165208   0.20241572],,1,,0,
Images/UTKFace/20_0_0_20170117140056058.jpg.chip.jpg,0,[0.6217326 0.3782674],,[ 0.00700734 -0.48990145],,0,,0,
Images/UTKFace/8_0_0_20170110220038315.jpg.chip.jpg,0,[0.90539616 0.09460388],,[ 0.85462886 -1.4040451 ],,0,,0,
