face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,0,[0.20419036 0.7958097 ],,[-0.811237    0.54907036],,1,,0,
Images/UTKFace/9_0_0_20170110220413289.jpg.chip.jpg,0,[0.7587651  0.24123488],,[ 0.36268824 -0.78323305],,0,,0,
Images/UTKFace/24_1_0_20170105183611646.jpg.chip.jpg,0,[0.7609136  0.23908642],,[ 0.28788885 -0.8698059 ],,0,,0,
Images/UTKFace/5_1_0_20170117140150663.jpg.chip.jpg,0,[0.8863664  0.11363353],,[ 0.7219332 -1.3322186],,0,,0,
Images/UTKFace/28_0_0_20170117180145941.jpg.chip.jpg,0,[0.70232886 0.29767117],,[ 0.11885068 -0.73956174],,0,,0,
Images/UTKFace/22_0_0_20170117143224571.jpg.chip.jpg,0,[0.78594774 0.21405232],,[ 0.42532697 -0.8753428 ],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.95198727 0.04801272],,[ 1.0912443 -1.8958414],,0,,0,
Images/UTKFace/32_1_0_20170103182614674.jpg.chip.jpg,0,[0.71222544 0.2877746 ],,[ 0.24442197 -0.66179496],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.62321454 0.3767854 ],,[ 0.12892199 -0.37429306],,0,,0,
Images/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,0,[0.05800328 0.94199675],,[-1.4558219  1.3316804],,1,,0,
Images/UTKFace/12_0_0_20170110215739155.jpg.chip.jpg,0,[0.8529906  0.14700942],,[ 0.64002395 -1.118228  ],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[0.73182386 0.2681761 ],,[ 0.27024597 -0.73364997],,0,,0,
Images/UTKFace/9_0_0_20170110221716630.jpg.chip.jpg,0,[0.7361495  0.26385057],,[ 0.37291318 -0.65313715],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[0.99839795 0.00160207],,[ 2.9301858 -3.5046692],,0,,0,
Images/UTKFace/25_1_0_20170117140624359.jpg.chip.jpg,0,[0.84466463 0.15533538],,[ 0.67068523 -1.0226679 ],,0,,0,
Images/UTKFace/4_0_0_20170110213121589.jpg.chip.jpg,0,[0.53224385 0.46775615],,[-0.1294393  -0.25859383],,0,,0,
Images/UTKFace/1_0_0_20161219203503252.jpg.chip.jpg,0,[0.9980458  0.00195418],,[ 2.7402983 -3.495532 ],,0,,0,
Images/UTKFace/14_1_0_20170103201911744.jpg.chip.jpg,0,[0.80171543 0.19828458],,[ 0.49684212 -0.90020823],,0,,0,
Images/UTKFace/26_0_0_20170117120944631.jpg.chip.jpg,0,[0.10260877 0.8973912 ],,[-1.2234814  0.9450871],,1,,0,
Images/UTKFace/1_0_0_20170110212601951.jpg.chip.jpg,0,[0.9918896  0.00811042],,[ 2.054062  -2.7524004],,0,,0,
Images/UTKFace/26_0_0_20170117195903790.jpg.chip.jpg,0,[0.6561014  0.34389862],,[ 0.0773483 -0.5686201],,0,,0,
Images/UTKFace/9_0_0_20170110221701052.jpg.chip.jpg,0,[0.85119635 0.14880365],,[ 0.6987247 -1.0452905],,0,,0,
Images/UTKFace/27_0_0_20170117202108094.jpg.chip.jpg,0,[0.2606247 0.7393753],,[-0.81212664  0.23059756],,1,,0,
Images/UTKFace/8_1_0_20170109205127726.jpg.chip.jpg,0,[0.9748681  0.02513182],,[ 1.6110039 -2.0471635],,0,,0,
Images/UTKFace/14_1_0_20170109213522480.jpg.chip.jpg,0,[0.96559626 0.03440373],,[ 1.4836749 -1.8509059],,0,,0,
