iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
63,features.1,0,active,-0.050000,0.000000e+00,0.000000e+00,0.1000,0.0000,25
63,features.1,1,active,-0.075000,6.654751e-07,7.248418e-03,0.9000,0.7500,25
63,features.1,2,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,3,active,0.025000,1.745023e-08,1.957078e-04,0.3500,0.4000,25
63,features.1,4,active,0.125000,3.903338e-07,2.453428e-02,0.7000,0.9500,25
63,features.1,5,active,-0.025000,5.616151e-07,7.648469e-03,0.8500,0.8000,25
63,features.1,6,active,0.100000,6.030670e-08,6.615730e-03,0.4500,0.6500,25
63,features.1,7,active,0.050000,5.613106e-07,2.081385e-02,0.8000,0.9000,25
63,features.1,8,active,0.025000,3.769447e-07,6.936625e-03,0.6500,0.7000,25
63,features.1,9,active,-0.050000,0.000000e+00,0.000000e+00,0.1500,0.0500,25
63,features.1,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,11,protected,0.025000,7.258619e-07,2.933080e-02,0.9500,1.0000,25
63,features.1,12,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,13,active,0.025000,1.339357e-08,1.919507e-04,0.3000,0.3500,25
63,features.1,14,active,0.050000,0.000000e+00,0.000000e+00,0.0000,0.1000,25
63,features.1,15,active,0.050000,0.000000e+00,0.000000e+00,0.0500,0.1500,25
63,features.1,16,active,0.025000,0.000000e+00,2.169084e-11,0.2000,0.2500,25
63,features.1,17,active,-0.025000,0.000000e+00,1.562904e-11,0.2500,0.2000,25
63,features.1,18,active,0.100000,3.485353e-08,4.370003e-03,0.4000,0.6000,25
63,features.1,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,20,active,-0.050000,3.078744e-07,6.846198e-04,0.6000,0.5000,25
63,features.1,21,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,22,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,23,active,-0.100000,8.207226e-08,5.192276e-08,0.5000,0.3000,25
63,features.1,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,26,active,0.000000,2.917549e-07,7.683546e-04,0.5500,0.5500,25
63,features.1,27,active,-0.075000,3.682131e-06,9.668748e-03,1.0000,0.8500,25
63,features.1,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,29,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,30,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.1,31,active,-0.150000,4.276403e-07,5.224551e-04,0.7500,0.4500,25
63,features.2,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,1,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,2,active,0.050000,6.952659e-07,1.922951e-03,0.8000,0.9000,49
63,features.2,3,active,-0.100000,1.492670e-05,1.317191e-03,1.0000,0.8000,49
63,features.2,4,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,5,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,6,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,7,pruned_now,-0.275000,1.192098e-07,2.673057e-05,0.5500,0.0000,49
63,features.2,8,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,9,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,11,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,12,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,13,active,-0.025000,6.765355e-07,1.029712e-03,0.7500,0.7000,49
63,features.2,14,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,18,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,20,active,-0.100000,4.610660e-06,1.211878e-03,0.9500,0.7500,49
63,features.2,21,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,22,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,23,active,0.050000,1.067729e-07,9.296824e-04,0.5000,0.6000,49
63,features.2,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,27,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,29,active,0.075000,4.340110e-08,3.621152e-04,0.1500,0.3000,49
63,features.2,30,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,31,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,32,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,33,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,34,active,-0.125000,1.674679e-06,1.021304e-03,0.9000,0.6500,49
63,features.2,35,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,36,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,37,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,38,active,-0.200000,8.551520e-08,1.745182e-04,0.4500,0.0500,49
63,features.2,39,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,40,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,41,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,42,active,0.125000,4.874319e-08,5.880130e-04,0.2500,0.5000,49
63,features.2,43,active,-0.050000,7.660724e-08,2.881107e-04,0.3500,0.2500,49
63,features.2,44,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,45,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,46,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,47,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,48,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,49,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,50,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,51,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,52,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,53,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,54,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
63,features.2,55,active,-0.075000,6.819534e-08,2.100522e-04,0.3000,0.1500,49
