iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights,perf_rank_n,perf_max_n,phi_rank_n,phi_max_n,score_rank,score_rank_a0.3,score_rank_a0.5,score_rank_a0.7,score_rank_a0.9,score_max,score_max_a0.3,score_max_a0.5,score_max_a0.7,score_max_a0.9
3,features.1,0,active,-0.064516,0.0,0.0,0.129,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,features.1,1,active,0.177419,6.445409e-09,0.003840917,0.3548,0.7097,25,0.7096774193548387,0.012954232560605756,0.3548387096774194,0.015302065445950338,0.1774193548387097,-0.035483870967741915,0.1774193548387097,0.39032258064516123,0.603225806451613,-0.0011739164426722909,-0.00682517604398351,-0.0011739164426722909,0.004477343158638926,0.010128602759950147
3,features.1,2,active,-0.193548,2.50881e-07,0.001344204,0.9355,0.5484,25,0.5483870967741935,0.0045335869598058225,0.9354838709677419,0.5956173582072863,-0.1935483870967742,-0.49032258064516127,-0.1935483870967742,0.10322580645161278,0.4,-0.2955418856237403,-0.4155720746571587,-0.2955418856237403,-0.17551169659032187,-0.055481507556903384
3,features.1,3,active,-0.048387,3.554291e-08,0.0003918269,0.6129,0.5161,25,0.5161290322580645,0.0013215117082981005,0.6129032258064516,0.08438253258397144,-0.04838709677419356,-0.27419354838709675,-0.04838709677419356,0.17741935483870963,0.40322580645161293,-0.04153051043783667,-0.05867131929629057,-0.04153051043783667,-0.024389701579382764,-0.007248892720928851
3,features.1,4,protected,0.258065,2.604086e-08,0.296499,0.4839,1.0,25,1.0,0.9999999999966274,0.4838709677419355,0.06182368628411794,0.25806451612903225,-0.03870967741935483,0.25806451612903225,0.5548387096774192,0.8516129032258065,0.4690881568562547,0.25672341960010564,0.4690881568562547,0.6814528941124037,0.8938176313685529
3,features.1,5,active,0.016129,1.822323e-07,0.03786891,0.871,0.9032,25,0.9032258064516129,0.12772019467138937,0.8709677419354839,0.4326382671706413,0.016129032258064502,-0.3387096774193548,0.016129032258064502,0.37096774193548376,0.7258064516129032,-0.15245903624962598,-0.26453072861803206,-0.15245903624962598,-0.04038734388121985,0.07168434848718631
3,features.1,6,active,0.274194,9.718793e-09,0.05278087,0.3871,0.9355,25,0.9354838709677419,0.17801365265927369,0.3870967741935484,0.02307341652665394,0.27419354838709675,0.009677419354838734,0.27419354838709675,0.5387096774193547,0.8032258064516129,0.07747011806630988,0.03725270422912434,0.07747011806630988,0.11768753190349539,0.15790494574068092
3,features.1,7,active,0.274194,5.08075e-09,0.0138579,0.3226,0.871,25,0.8709677419354839,0.04673843756624225,0.3225806451612903,0.01206222429244012,0.27419354838709675,0.03548387096774197,0.27419354838709675,0.5129032258064515,0.7516129032258065,0.017338106636901066,0.005577974265164591,0.017338106636901066,0.029098239008637533,0.040858371380374015
3,features.1,8,active,0.193548,2.025617e-08,0.005663304,0.4194,0.8065,25,0.8064516129032258,0.019100583813034443,0.41935483870967744,0.048090235860020036,0.19354838709677416,-0.051612903225806445,0.19354838709677416,0.43870967741935474,0.6838709677419356,-0.014494826023492797,-0.027932989958103692,-0.014494826023492797,-0.0010566620888819035,0.012381501845728997
3,features.1,9,active,-0.064516,0.0,0.0,0.1613,0.0323,25,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,-0.012903225806451613,0.0,0.012903225806451611,0.02580645161290323,0.0,0.0,0.0,0.0,0.0
3,features.1,10,active,-0.112903,3.469087e-08,5.929166e-05,0.5484,0.3226,25,0.3225806451612903,0.00019997254628110054,0.5483870967741935,0.08235970178416223,-0.1129032258064516,-0.2870967741935483,-0.1129032258064516,0.061290322580645124,0.23548387096774198,-0.041079864618940566,-0.057591799485029224,-0.041079864618940566,-0.0245679297528519,-0.008055994886763231
3,features.1,11,active,0.145161,4.225463e-08,0.239986,0.6774,0.9677,25,0.967741935483871,0.8093990198927842,0.6774193548387096,0.10031684779886219,0.14516129032258068,-0.1838709677419354,0.14516129032258068,0.4741935483870967,0.8032258064516129,0.354541086046961,0.1725979125086317,0.354541086046961,0.5364842595852902,0.7184274331236196
3,features.1,12,active,0.177419,9.977671e-10,0.001832577,0.2581,0.6129,25,0.6129032258064516,0.006180718990599696,0.25806451612903225,0.0023688019587300166,0.1774193548387097,0.0032258064516129115,0.1774193548387097,0.3516129032258064,0.5258064516129033,0.0019059585159348397,0.00019605432606889712,0.0019059585159348397,0.0036158627058007816,0.005325766895666725
3,features.1,13,active,-0.016129,2.727742e-09,2.504663e-05,0.2903,0.2581,25,0.25806451612903225,8.447458507420102e-05,0.2903225806451613,0.006475940720545038,-0.01612903225806453,-0.12580645161290321,-0.01612903225806453,0.09354838709677417,0.20322580645161292,-0.0031957330677354185,-0.004507816128859266,-0.0031957330677354185,-0.001883650006611571,-0.0005715669454877228
3,features.1,14,active,0.0,0.0,0.0,0.0645,0.0645,25,0.06451612903225806,0.0,0.06451612903225806,0.0,0.0,-0.025806451612903226,0.0,0.025806451612903222,0.05161290322580646,0.0,0.0,0.0,0.0,0.0
3,features.1,15,active,0.0,0.0,0.0,0.0968,0.0968,25,0.0967741935483871,0.0,0.0967741935483871,0.0,0.0,-0.038709677419354833,0.0,0.03870967741935483,0.07741935483870968,0.0,0.0,0.0,0.0,0.0
3,features.1,16,active,0.096774,0.0,3.052116e-11,0.0,0.1935,25,0.1935483870967742,1.0293849220367374e-10,0.12903225806451613,0.0,0.03225806451612903,-0.03225806451612903,0.03225806451612903,0.09677419354838708,0.16129032258064516,5.146924610183687e-11,3.088154766110212e-11,5.146924610183687e-11,7.205694454257161e-11,9.264464298330637e-11
3,features.1,17,active,0.064516,0.0,1.772506e-11,0.0323,0.1613,25,0.16129032258064516,5.978117970023582e-11,0.16129032258064516,0.0,0.0,-0.06451612903225805,0.0,0.06451612903225803,0.12903225806451615,2.989058985011791e-11,1.7934353910070745e-11,2.989058985011791e-11,4.184682579016507e-11,5.380306173021223e-11
3,features.1,18,active,0.048387,3.592248e-08,0.004411087,0.6452,0.7419,25,0.7419354838709677,0.014877240732633577,0.6451612903225806,0.0852836708951817,0.04838709677419356,-0.22903225806451608,0.04838709677419356,0.3258064516129031,0.603225806451613,-0.03520321508127406,-0.05523539740683711,-0.03520321508127406,-0.01517103275571101,0.004861149569852051
3,features.1,19,active,-0.177419,1.692438e-07,0.0003412184,0.8387,0.4839,25,0.4838709677419355,0.0011508247919852991,0.8387096774193549,0.4018022291403586,-0.1774193548387097,-0.4419354838709677,-0.1774193548387097,0.08709677419354833,0.35161290322580646,-0.20032570217418666,-0.28091631296065545,-0.20032570217418666,-0.11973509138771789,-0.03914448060124909
