iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights
46,features.1,0,active,-0.033333,0.000000e+00,0.000000e+00,0.0833,0.0833,25
46,features.1,1,active,-0.358333,1.477114e-06,2.254992e-02,0.8333,0.7500,25
46,features.1,2,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,3,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,4,active,-0.366667,1.696711e-06,7.064104e-02,0.9167,0.9167,25
46,features.1,5,active,-0.325000,1.278268e-06,1.861567e-02,0.7500,0.6667,25
46,features.1,6,protected,-0.166667,4.856008e-07,9.686113e-02,0.6667,1.0000,25
46,features.1,7,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,8,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,9,active,-0.116667,0.000000e+00,0.000000e+00,0.1667,0.0000,25
46,features.1,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,11,pruned_now,-0.450000,2.625154e-06,6.415219e-02,1.0000,0.8333,25
46,features.1,12,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,13,active,-0.233333,2.309376e-08,4.342007e-04,0.5833,0.5833,25
46,features.1,14,active,-0.183333,0.000000e+00,0.000000e+00,0.3333,0.1667,25
46,features.1,15,active,-0.100000,0.000000e+00,0.000000e+00,0.2500,0.2500,25
46,features.1,16,active,-0.141667,0.000000e+00,3.070670e-10,0.4167,0.5000,25
46,features.1,17,active,0.125000,0.000000e+00,2.016811e-10,0.0000,0.4167,25
46,features.1,18,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,20,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,21,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,22,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,23,active,-0.250000,0.000000e+00,9.658096e-13,0.5000,0.3333,25
46,features.1,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,27,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,29,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,30,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.1,31,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,0,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,1,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,2,active,-0.246429,1.317050e-07,6.208349e-04,0.6429,0.6786,49
46,features.2,3,active,-0.432143,6.257726e-06,1.512679e-03,1.0000,0.8929,49
46,features.2,4,active,-0.407143,4.221212e-07,5.934516e-04,0.8571,0.6429,49
46,features.2,5,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,6,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,7,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,8,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,9,active,-0.425000,9.412193e-08,7.558979e-05,0.6071,0.0000,49
46,features.2,10,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,11,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,12,active,-0.157143,3.254378e-08,1.934884e-04,0.2857,0.1429,49
46,features.2,13,active,-0.371429,1.467507e-07,3.211350e-04,0.7143,0.4286,49
46,features.2,14,active,-0.071429,1.696065e-08,2.117540e-04,0.1786,0.1786,49
46,features.2,15,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,16,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,17,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,18,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,19,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,20,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,21,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,22,active,0.075000,7.545819e-09,2.394587e-04,0.0000,0.2500,49
46,features.2,23,active,-0.300000,1.632804e-07,8.580519e-04,0.7500,0.7500,49
46,features.2,24,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,25,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,26,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,27,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,28,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,29,active,-0.189286,7.026131e-08,4.470555e-04,0.5000,0.5357,49
46,features.2,30,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,31,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,32,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,33,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
46,features.2,34,active,-0.428571,4.016757e-06,9.871973e-04,0.9643,0.8214,49
46,features.2,35,pruned_before,nan,0.000000e+00,0.000000e+00,0.0000,0.0000,0
